
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils#215 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=3.1e-03, C-C-Sep=0.16 Jf=1.0e-03, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-09, J_MSC=1.5e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.8e-05 Coil lengths=sum([3.5, 3.6, 3.7, 3.7, 4.1, 4.0])=22.7, curvature=[5.5, 5.4, 5.2, 7.6, 7.4, 10.1], mean squared curvature=[10.1, 6.3, 8.6, 9.0, 9.9, 10.2]
fun_coils#216 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=3.1e-03, C-C-Sep=0.16 Jf=1.0e-03, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=2.8e-08, J_MSC=9.0e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.6e-05 Coil lengths=sum([3.5, 3.6, 3.7, 3.7, 4.1, 4.0])=22.6, curvature=[5.6, 5.4, 5.2, 7.7, 7.3, 10.3], mean squared curvature=[10.0, 6.3, 8.6, 9.3, 9.6, 9.9]
fun_coils#217 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=3.1e-03, C-C-Sep=0.16 Jf=1.0e-03, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=4.4e-08, J_MSC=2.2e-08, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.0e-05 Coil lengths=sum([3.5, 3.6, 3.7, 3.7, 4.1, 4.0])=22.7, curvature=[5.7, 5.5, 5.3, 7.8, 7.6, 10.4], mean squared curvature=[10.0, 6.3, 8.6, 9.5, 9.5, 10.0]
fun_coils#218 - J=3.7e-03, Jf=9.7e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.17 Jf=9.7e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-04, J_MSC=2.6e-03, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.8e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.1, 4.0])=22.9, curvature=[6.3, 5.7, 6.0, 9.3, 8.9, 25.7], mean squared curvature=[10.1, 6.4, 9.0, 11.7, 8.8, 17.0]
fun_coils#219 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=3.1e-03, C-C-Sep=0.16 Jf=1.0e-03, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.9e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.0e-05 Coil lengths=sum([3.5, 3.6, 3.7, 3.7, 4.1, 4.0])=22.7, curvature=[5.8, 5.5, 5.5, 8.0, 7.7, 10.0], mean squared curvature=[10.0, 6.3, 8.7, 9.9, 9.2, 10.4]
fun_coils#220 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=3.1e-03, C-C-Sep=0.16 Jf=1.0e-03, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.3e-05 Coil lengths=sum([3.5, 3.6, 3.8, 3.8, 4.1, 4.1])=22.7, curvature=[5.9, 5.6, 5.5, 8.7, 7.1, 9.6], mean squared curvature=[9.9, 6.3, 8.7, 10.3, 8.5, 10.6]
fun_coils#221 - J=1.0e-03, Jf=9.9e-04, ⟨B·n⟩=3.1e-03, C-C-Sep=0.16 Jf=9.9e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.4e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.8e-05 Coil lengths=sum([3.5, 3.6, 3.7, 3.8, 4.1, 4.0])=22.7, curvature=[5.8, 5.5, 5.5, 8.3, 7.4, 8.9], mean squared curvature=[9.9, 6.3, 8.7, 10.0, 8.7, 10.3]
fun_coils#222 - J=1.0e-03, Jf=9.9e-04, ⟨B·n⟩=3.1e-03, C-C-Sep=0.16 Jf=9.9e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-08, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.0e-05 Coil lengths=sum([3.5, 3.6, 3.8, 3.8, 4.1, 4.0])=22.7, curvature=[5.9, 5.5, 5.5, 8.3, 7.3, 8.8], mean squared curvature=[9.9, 6.3, 8.7, 10.0, 8.4, 9.8]
fun_coils#223 - J=1.0e-03, Jf=9.8e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.8e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.2e-05 Coil lengths=sum([3.5, 3.6, 3.8, 3.8, 4.1, 4.1])=22.8, curvature=[6.0, 5.6, 5.6, 8.3, 7.5, 8.6], mean squared curvature=[9.9, 6.3, 8.8, 10.1, 8.4, 10.0]
fun_coils#224 - J=1.2e-03, Jf=9.7e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.7e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-05, J_MSC=1.6e-04, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.3e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.1, 4.1])=22.8, curvature=[6.3, 5.7, 5.9, 8.1, 8.8, 16.3], mean squared curvature=[10.0, 6.4, 8.9, 9.6, 8.7, 11.8]
fun_coils#225 - J=1.0e-03, Jf=9.8e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.8e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.2e-05 Coil lengths=sum([3.5, 3.6, 3.8, 3.8, 4.1, 4.1])=22.8, curvature=[6.0, 5.6, 5.7, 8.3, 7.7, 8.7], mean squared curvature=[9.9, 6.4, 8.8, 10.1, 8.4, 10.2]
fun_coils#226 - J=1.0e-03, Jf=9.8e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.8e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.0e-08, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.0e-05 Coil lengths=sum([3.5, 3.6, 3.8, 3.8, 4.1, 4.1])=22.8, curvature=[6.0, 5.6, 5.7, 8.2, 7.8, 8.7], mean squared curvature=[9.9, 6.4, 8.8, 9.9, 8.4, 10.0]
fun_coils#227 - J=1.0e-03, Jf=9.7e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.7e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.6e-07, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.0e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.1, 4.1])=22.8, curvature=[6.1, 5.6, 5.7, 8.1, 8.2, 8.8], mean squared curvature=[9.9, 6.4, 8.8, 9.7, 8.5, 10.1]
fun_coils#228 - J=1.0e-03, Jf=9.6e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.6e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.2e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.1e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.1, 4.1])=22.8, curvature=[6.2, 5.7, 5.9, 8.0, 9.1, 9.0], mean squared curvature=[10.0, 6.4, 8.9, 9.3, 9.0, 10.4]
fun_coils#229 - J=1.0e-03, Jf=9.7e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.7e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.0e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.1, 4.1])=22.8, curvature=[6.1, 5.6, 5.8, 8.1, 8.6, 8.9], mean squared curvature=[9.9, 6.4, 8.9, 9.6, 8.7, 10.2]
fun_coils#230 - J=1.0e-03, Jf=9.6e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.6e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.0e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.1e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.1, 4.1])=22.8, curvature=[6.2, 5.7, 5.9, 8.0, 9.4, 9.0], mean squared curvature=[10.0, 6.4, 8.9, 9.2, 9.1, 10.3]
fun_coils#231 - J=9.9e-04, Jf=9.5e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.5e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.7e-07, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.3e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.1, 4.1])=22.8, curvature=[6.3, 5.7, 6.0, 7.9, 9.8, 9.4], mean squared curvature=[10.0, 6.4, 9.0, 9.0, 9.5, 10.1]
fun_coils#232 - J=1.0e-03, Jf=9.4e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.4e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-06, J_MSC=2.5e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.0e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.1, 4.1])=22.9, curvature=[6.4, 5.8, 6.2, 7.8, 11.6, 11.0], mean squared curvature=[10.1, 6.4, 9.1, 8.6, 10.5, 10.5]
fun_coils#233 - J=9.8e-04, Jf=9.5e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.5e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=4.8e-08, J_MSC=1.8e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.2e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.1, 4.1])=22.9, curvature=[6.3, 5.7, 6.1, 7.8, 10.3, 10.0], mean squared curvature=[10.0, 6.4, 9.0, 8.8, 9.9, 10.2]
fun_coils#234 - J=1.0e-03, Jf=9.4e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.4e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=3.8e-06, J_MSC=4.0e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.0, 4.0])=22.9, curvature=[6.4, 5.8, 6.2, 7.7, 12.9, 10.5], mean squared curvature=[10.1, 6.4, 9.1, 8.4, 10.8, 10.3]
fun_coils#235 - J=9.8e-04, Jf=9.4e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.16 Jf=9.4e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-07, J_MSC=2.0e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.9e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.1, 4.1])=22.9, curvature=[6.3, 5.7, 6.1, 7.8, 10.5, 10.1], mean squared curvature=[10.0, 6.4, 9.1, 8.6, 10.1, 10.2]
fun_coils#236 - J=9.8e-04, Jf=9.5e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.17 Jf=9.5e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-06, J_MSC=1.3e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=1.6e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.0, 4.0])=22.8, curvature=[6.3, 5.8, 6.3, 7.8, 10.0, 14.2], mean squared curvature=[10.1, 6.4, 9.2, 8.3, 9.6, 10.5]
fun_coils#237 - J=9.7e-04, Jf=9.4e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.17 Jf=9.4e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=5.3e-08, J_MSC=9.7e-07, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.2e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.0, 4.0])=22.9, curvature=[6.3, 5.8, 6.2, 7.8, 10.3, 9.9], mean squared curvature=[10.0, 6.4, 9.1, 8.4, 9.8, 10.1]
fun_coils#238 - J=9.6e-04, Jf=9.4e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.17 Jf=9.4e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-07, J_MSC=1.4e-07, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.0, 4.1])=22.9, curvature=[6.4, 5.8, 6.3, 7.8, 10.5, 9.4], mean squared curvature=[10.1, 6.4, 9.1, 8.3, 9.9, 10.0]
fun_coils#239 - J=1.0e-03, Jf=9.2e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.17 Jf=9.2e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=7.6e-06, J_MSC=4.9e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.9e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.0, 4.1])=23.0, curvature=[6.5, 5.9, 6.5, 7.7, 11.3, 16.6], mean squared curvature=[10.1, 6.5, 9.3, 8.3, 10.2, 11.0]
fun_coils#240 - J=9.6e-04, Jf=9.3e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.17 Jf=9.3e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=3.6e-07, J_MSC=1.0e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.5e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.0, 4.1])=22.9, curvature=[6.4, 5.8, 6.3, 7.8, 10.7, 9.3], mean squared curvature=[10.1, 6.5, 9.2, 8.3, 9.9, 10.1]
fun_coils#241 - J=9.5e-04, Jf=9.2e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.17 Jf=9.2e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=9.1e-07, J_MSC=2.7e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.6e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.0, 4.1])=22.9, curvature=[6.5, 5.9, 6.4, 7.7, 11.1, 9.0], mean squared curvature=[10.1, 6.5, 9.3, 8.2, 10.1, 10.2]
fun_coils#242 - J=9.5e-04, Jf=9.2e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.17 Jf=9.2e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=8.8e-07, J_MSC=6.7e-07, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.7e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.0, 4.1])=23.0, curvature=[6.5, 5.9, 6.4, 7.7, 11.1, 9.3], mean squared curvature=[10.1, 6.5, 9.3, 8.2, 10.0, 10.0]
fun_coils#243 - J=9.4e-04, Jf=9.1e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.17 Jf=9.1e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=7.9e-07, J_MSC=1.8e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.6e-05 Coil lengths=sum([3.5, 3.7, 3.8, 3.8, 4.0, 4.1])=23.0, curvature=[6.6, 5.9, 6.6, 7.7, 11.1, 10.3], mean squared curvature=[10.1, 6.5, 9.4, 8.2, 9.9, 10.1]
fun_coils#244 - J=9.3e-04, Jf=9.1e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.17 Jf=9.1e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=2.5e-07, J_MSC=2.5e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 4.0, 4.1])=23.0, curvature=[6.7, 6.0, 6.7, 7.7, 10.6, 10.3], mean squared curvature=[10.1, 6.6, 9.5, 8.4, 10.0, 10.2]
fun_coils#245 - J=9.2e-04, Jf=9.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.17 Jf=9.0e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.3e-07, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.3e-05 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 4.0, 4.1])=23.0, curvature=[6.7, 6.0, 6.9, 7.9, 9.9, 9.2], mean squared curvature=[10.1, 6.6, 9.7, 8.6, 9.9, 10.1]
fun_coils#246 - J=9.2e-04, Jf=8.8e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.17 Jf=8.8e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=4.2e-09, J_MSC=9.2e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.6e-05 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 4.0, 4.1])=23.1, curvature=[6.7, 6.1, 7.3, 8.1, 10.1, 8.3], mean squared curvature=[10.0, 6.6, 10.0, 9.2, 10.0, 10.4]
fun_coils#247 - J=9.0e-04, Jf=8.7e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.17 Jf=8.7e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-08, J_MSC=1.8e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.8e-05 Coil lengths=sum([3.6, 3.7, 3.9, 3.9, 4.0, 4.1])=23.1, curvature=[6.5, 6.1, 7.6, 8.3, 10.3, 8.1], mean squared curvature=[10.0, 6.7, 10.2, 9.3, 9.6, 10.1]
fun_coils#248 - J=8.9e-04, Jf=8.7e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.17 Jf=8.7e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=8.4e-08, J_MSC=2.7e-10, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([3.6, 3.7, 3.9, 3.9, 4.0, 4.1])=23.1, curvature=[6.5, 6.2, 7.5, 8.3, 10.6, 8.3], mean squared curvature=[10.0, 6.7, 10.0, 9.4, 9.5, 10.0]
fun_coils#249 - J=1.0e-03, Jf=8.4e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.18 Jf=8.4e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=9.4e-06, J_MSC=1.5e-04, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.2e-05 Coil lengths=sum([3.6, 3.8, 3.9, 3.9, 4.0, 4.0])=23.3, curvature=[6.3, 6.3, 7.9, 9.1, 13.4, 12.6], mean squared curvature=[10.4, 6.8, 9.9, 10.7, 9.9, 11.5]
fun_coils#250 - J=8.9e-04, Jf=8.6e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.17 Jf=8.6e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-07, J_MSC=9.3e-07, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.3e-05 Coil lengths=sum([3.6, 3.8, 3.9, 3.9, 4.0, 4.1])=23.2, curvature=[6.4, 6.2, 7.6, 8.4, 11.2, 9.1], mean squared curvature=[10.0, 6.7, 10.0, 9.7, 9.5, 10.1]
fun_coils#251 - J=9.0e-04, Jf=8.4e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.18 Jf=8.4e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-06, J_MSC=2.6e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([3.6, 3.8, 3.9, 3.9, 4.0, 4.0])=23.3, curvature=[6.4, 6.3, 7.7, 8.8, 11.7, 11.1], mean squared curvature=[10.3, 6.8, 10.0, 10.4, 9.5, 10.5]
fun_coils#252 - J=8.8e-04, Jf=8.5e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.17 Jf=8.5e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=5.5e-07, J_MSC=3.1e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.3e-05 Coil lengths=sum([3.6, 3.8, 3.9, 3.9, 4.0, 4.1])=23.2, curvature=[6.4, 6.2, 7.7, 8.5, 11.4, 9.8], mean squared curvature=[10.1, 6.7, 10.0, 9.9, 9.5, 10.2]
fun_coils#253 - J=8.8e-04, Jf=8.4e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.18 Jf=8.4e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-07, J_MSC=1.5e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([3.6, 3.8, 3.9, 3.9, 4.0, 4.1])=23.3, curvature=[6.4, 6.3, 7.7, 8.8, 10.3, 10.5], mean squared curvature=[10.2, 6.8, 10.0, 10.4, 9.2, 10.2]
fun_coils#254 - J=8.8e-04, Jf=8.5e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.18 Jf=8.5e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-07, J_MSC=4.6e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([3.6, 3.8, 3.9, 3.9, 4.0, 4.1])=23.2, curvature=[6.4, 6.3, 7.7, 8.6, 10.9, 10.1], mean squared curvature=[10.2, 6.8, 10.0, 10.2, 9.3, 10.2]
fun_coils#255 - J=8.7e-04, Jf=8.4e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.17 Jf=8.4e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([3.6, 3.8, 3.9, 3.9, 4.0, 4.0])=23.3, curvature=[6.4, 6.3, 7.7, 8.4, 9.2, 9.9], mean squared curvature=[10.2, 6.8, 10.0, 10.0, 9.0, 9.9]
fun_coils#256 - J=8.6e-04, Jf=8.3e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.18 Jf=8.3e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-07, J_MSC=5.8e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.3e-05 Coil lengths=sum([3.6, 3.8, 3.9, 3.9, 4.0, 4.0])=23.3, curvature=[6.4, 6.4, 7.7, 8.2, 7.8, 10.5], mean squared curvature=[10.2, 6.8, 10.1, 10.1, 8.8, 10.2]
fun_coils#257 - J=8.5e-04, Jf=8.3e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.18 Jf=8.3e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=9.7e-09, J_MSC=2.3e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.3e-05 Coil lengths=sum([3.6, 3.8, 3.9, 3.9, 4.0, 4.0])=23.3, curvature=[6.4, 6.4, 7.7, 8.2, 6.9, 10.2], mean squared curvature=[10.2, 6.8, 10.0, 10.1, 8.6, 10.0]
fun_coils#258 - J=8.5e-04, Jf=8.2e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.18 Jf=8.2e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-07, J_MSC=3.4e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.1e-05 Coil lengths=sum([3.6, 3.8, 3.9, 3.9, 4.0, 4.0])=23.4, curvature=[6.5, 6.5, 7.6, 8.0, 7.1, 10.6], mean squared curvature=[10.2, 6.9, 10.0, 10.0, 8.4, 10.2]
fun_coils#259 - J=8.4e-04, Jf=8.2e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.18 Jf=8.2e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=4.1e-08, J_MSC=9.6e-07, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.3e-05 Coil lengths=sum([3.7, 3.8, 3.9, 3.9, 4.1, 4.0])=23.4, curvature=[6.5, 6.5, 7.7, 8.0, 7.2, 10.3], mean squared curvature=[10.1, 6.9, 10.0, 9.9, 8.3, 10.0]
fun_coils#260 - J=8.4e-04, Jf=8.1e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.18 Jf=8.1e-04, J_length=2.3e-06, J_CC=0.0e+00, J_CURVATURE=6.8e-08, J_MSC=1.8e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.5e-05 Coil lengths=sum([3.7, 3.8, 3.9, 3.9, 4.1, 4.0])=23.5, curvature=[6.5, 6.5, 7.7, 7.9, 7.4, 10.4], mean squared curvature=[10.1, 6.9, 9.9, 9.9, 8.3, 10.2]
fun_coils#261 - J=8.3e-04, Jf=8.0e-04, ⟨B·n⟩=2.7e-03, C-C-Sep=0.18 Jf=8.0e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-09, J_MSC=1.5e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.6e-05 Coil lengths=sum([3.7, 3.8, 4.0, 3.9, 4.1, 4.0])=23.5, curvature=[6.6, 6.6, 7.8, 7.8, 7.4, 10.1], mean squared curvature=[10.0, 7.0, 9.9, 9.9, 8.5, 10.2]
fun_coils#262 - J=8.2e-04, Jf=7.9e-04, ⟨B·n⟩=2.7e-03, C-C-Sep=0.18 Jf=7.9e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-07, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.7e-05 Coil lengths=sum([3.7, 3.9, 4.0, 4.0, 4.1, 4.0])=23.6, curvature=[6.7, 6.6, 7.9, 7.7, 7.2, 9.5], mean squared curvature=[10.1, 7.0, 9.8, 9.9, 8.8, 10.0]
fun_coils#263 - J=8.9e-04, Jf=7.7e-04, ⟨B·n⟩=2.7e-03, C-C-Sep=0.18 Jf=7.7e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-08, J_MSC=8.8e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.9e-05 Coil lengths=sum([3.7, 3.9, 4.0, 4.0, 4.1, 4.1])=23.7, curvature=[7.0, 6.8, 8.2, 8.2, 10.3, 9.6], mean squared curvature=[10.8, 7.1, 9.8, 10.4, 10.5, 10.9]
fun_coils#264 - J=8.1e-04, Jf=7.8e-04, ⟨B·n⟩=2.7e-03, C-C-Sep=0.18 Jf=7.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.7e-05 Coil lengths=sum([3.7, 3.9, 4.0, 4.0, 4.1, 4.0])=23.6, curvature=[6.7, 6.7, 8.0, 7.7, 7.2, 9.4], mean squared curvature=[10.2, 7.0, 9.8, 10.0, 9.2, 10.1]
fun_coils#265 - J=8.1e-04, Jf=7.8e-04, ⟨B·n⟩=2.7e-03, C-C-Sep=0.18 Jf=7.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.4e-06, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([3.7, 3.9, 4.0, 4.0, 4.1, 4.0])=23.6, curvature=[6.8, 6.7, 8.1, 8.0, 7.1, 9.1], mean squared curvature=[10.3, 7.1, 9.7, 10.0, 9.5, 10.1]
