
Aspect ratio at max_mode 1: 6.002679141948593
Mean iota at 1: 0.4198340967791908
Quasisymmetry objective at max_mode 1: 0.009856392415916154
Squared flux at max_mode 1: 0.2245309685189127
fun_coils_simple#1 - J=3.6e-01, Jf=2.8e-01, ⟨B·n⟩=9.1e-02, C-C-Sep=0.23 Jf=2.8e-01, J_length=1.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.1e-04, J_ALS=1.3e-38, J_LENGTH_PENALTY=7.9e-02 Coil lengths=sum([2.5, 2.5, 2.5, 2.5])=10.1, curvature=[2.5, 2.5, 2.5, 2.5], mean squared curvature=[6.3, 6.3, 6.2, 6.2]
fun_coils_simple#12 - J=4.4e-02, Jf=2.2e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.03 Jf=2.2e-02, J_length=1.6e-06, J_CC=4.1e-05, J_CURVATURE=3.6e-04, J_MSC=1.3e-02, J_ALS=2.0e-06, J_LENGTH_PENALTY=8.5e-03 Coil lengths=sum([4.0, 3.7, 4.4, 3.6])=15.7, curvature=[8.4, 12.6, 12.9, 6.9], mean squared curvature=[13.0, 16.4, 11.0, 10.3]
fun_coils_simple#13 - J=4.1e-02, Jf=2.3e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.02 Jf=2.3e-02, J_length=1.6e-06, J_CC=5.9e-05, J_CURVATURE=2.9e-04, J_MSC=1.0e-02, J_ALS=2.3e-06, J_LENGTH_PENALTY=6.7e-03 Coil lengths=sum([4.1, 3.8, 4.6, 3.7])=16.1, curvature=[8.1, 7.8, 12.9, 7.1], mean squared curvature=[12.4, 15.0, 10.4, 9.9]
fun_coils#1 - J=4.1e-02, Jf=2.3e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.02 Jf=2.3e-02, J_length=1.6e-06, J_CC=5.9e-05, J_CURVATURE=2.9e-04, J_MSC=1.0e-02, J_ALS=2.3e-06, J_LENGTH_PENALTY=6.7e-03 Coil lengths=sum([4.1, 3.8, 4.6, 3.7])=16.1, curvature=[8.1, 7.8, 12.9, 7.1], mean squared curvature=[12.4, 15.0, 10.4, 9.9]
fun_coils#2 - J=1.1e+01, Jf=1.7e+00, ⟨B·n⟩=2.0e-01, C-C-Sep=0.01 Jf=1.7e+00, J_length=6.6e-06, J_CC=1.1e-03, J_CURVATURE=1.5e-01, J_MSC=3.0e+00, J_ALS=1.3e-05, J_LENGTH_PENALTY=5.9e+00 Coil lengths=sum([11.7, 37.7, 9.7, 7.3])=66.3, curvature=[189.6, 34.1, 145.5, 300.5], mean squared curvature=[124.3, 11.4, 135.3, 173.7]
fun_coils#3 - J=1.2e-01, Jf=2.0e-02, ⟨B·n⟩=1.8e-02, C-C-Sep=0.03 Jf=2.0e-02, J_length=1.6e-06, J_CC=4.9e-05, J_CURVATURE=3.9e-03, J_MSC=8.8e-02, J_ALS=2.3e-06, J_LENGTH_PENALTY=6.6e-03 Coil lengths=sum([4.0, 3.8, 4.6, 3.7])=16.1, curvature=[7.1, 50.9, 10.3, 6.5], mean squared curvature=[12.1, 45.9, 10.1, 9.3]
fun_coils#4 - J=3.9e-02, Jf=2.3e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.02 Jf=2.3e-02, J_length=1.6e-06, J_CC=5.7e-05, J_CURVATURE=2.5e-04, J_MSC=9.4e-03, J_ALS=2.3e-06, J_LENGTH_PENALTY=6.8e-03 Coil lengths=sum([4.0, 3.8, 4.6, 3.7])=16.1, curvature=[7.6, 8.4, 12.1, 7.0], mean squared curvature=[12.0, 14.5, 10.1, 9.7]
fun_coils#5 - J=3.8e-02, Jf=2.2e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.02 Jf=2.2e-02, J_length=1.6e-06, J_CC=5.5e-05, J_CURVATURE=2.2e-04, J_MSC=8.5e-03, J_ALS=2.3e-06, J_LENGTH_PENALTY=6.8e-03 Coil lengths=sum([4.0, 3.8, 4.6, 3.7])=16.1, curvature=[7.3, 8.3, 11.5, 6.8], mean squared curvature=[11.8, 13.9, 9.9, 9.6]
fun_coils#6 - J=3.6e-02, Jf=2.1e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.03 Jf=2.1e-02, J_length=1.6e-06, J_CC=5.1e-05, J_CURVATURE=1.8e-04, J_MSC=7.6e-03, J_ALS=2.3e-06, J_LENGTH_PENALTY=6.9e-03 Coil lengths=sum([4.0, 3.8, 4.6, 3.7])=16.1, curvature=[6.7, 8.6, 10.5, 6.6], mean squared curvature=[11.5, 13.3, 9.7, 9.4]
fun_coils#7 - J=3.2e-02, Jf=1.8e-02, ⟨B·n⟩=1.7e-02, C-C-Sep=0.03 Jf=1.8e-02, J_length=1.6e-06, J_CC=4.2e-05, J_CURVATURE=1.5e-04, J_MSC=6.1e-03, J_ALS=2.2e-06, J_LENGTH_PENALTY=6.9e-03 Coil lengths=sum([4.0, 3.7, 4.5, 3.7])=16.1, curvature=[7.1, 9.4, 8.5, 5.9], mean squared curvature=[11.1, 12.0, 9.5, 9.1]
fun_coils#8 - J=2.8e-02, Jf=1.4e-02, ⟨B·n⟩=1.6e-02, C-C-Sep=0.03 Jf=1.4e-02, J_length=1.6e-06, J_CC=3.4e-05, J_CURVATURE=2.6e-04, J_MSC=6.8e-03, J_ALS=2.2e-06, J_LENGTH_PENALTY=6.8e-03 Coil lengths=sum([4.0, 3.7, 4.5, 3.8])=16.1, curvature=[8.2, 15.5, 8.8, 5.4], mean squared curvature=[10.8, 13.1, 9.5, 8.9]
fun_coils#9 - J=2.6e-02, Jf=1.3e-02, ⟨B·n⟩=1.5e-02, C-C-Sep=0.03 Jf=1.3e-02, J_length=1.6e-06, J_CC=3.2e-05, J_CURVATURE=2.7e-04, J_MSC=6.6e-03, J_ALS=2.2e-06, J_LENGTH_PENALTY=6.6e-03 Coil lengths=sum([4.0, 3.8, 4.5, 3.8])=16.1, curvature=[9.8, 11.6, 10.1, 5.6], mean squared curvature=[10.9, 12.8, 9.7, 8.9]
fun_coils#10 - J=2.4e-02, Jf=1.2e-02, ⟨B·n⟩=1.4e-02, C-C-Sep=0.03 Jf=1.2e-02, J_length=1.6e-06, J_CC=3.1e-05, J_CURVATURE=1.9e-04, J_MSC=5.2e-03, J_ALS=2.1e-06, J_LENGTH_PENALTY=6.6e-03 Coil lengths=sum([4.0, 3.8, 4.5, 3.8])=16.1, curvature=[8.2, 11.0, 7.3, 4.9], mean squared curvature=[10.2, 11.9, 9.1, 8.6]
fun_coils#11 - J=2.2e-02, Jf=1.1e-02, ⟨B·n⟩=1.4e-02, C-C-Sep=0.03 Jf=1.1e-02, J_length=1.6e-06, J_CC=3.1e-05, J_CURVATURE=1.5e-04, J_MSC=4.6e-03, J_ALS=2.1e-06, J_LENGTH_PENALTY=6.3e-03 Coil lengths=sum([4.0, 3.8, 4.5, 3.8])=16.1, curvature=[5.5, 10.6, 7.5, 5.6], mean squared curvature=[9.6, 11.7, 8.7, 8.4]
fun_coils#12 - J=1.9e-02, Jf=9.4e-03, ⟨B·n⟩=1.2e-02, C-C-Sep=0.03 Jf=9.4e-03, J_length=1.6e-06, J_CC=3.5e-05, J_CURVATURE=1.1e-04, J_MSC=4.0e-03, J_ALS=2.1e-06, J_LENGTH_PENALTY=5.8e-03 Coil lengths=sum([4.0, 3.8, 4.5, 3.8])=16.1, curvature=[9.5, 8.7, 7.0, 5.3], mean squared curvature=[9.5, 11.4, 8.0, 8.3]
fun_coils#13 - J=1.8e-02, Jf=8.8e-03, ⟨B·n⟩=1.2e-02, C-C-Sep=0.03 Jf=8.8e-03, J_length=1.6e-06, J_CC=4.1e-05, J_CURVATURE=7.1e-05, J_MSC=3.5e-03, J_ALS=2.0e-06, J_LENGTH_PENALTY=5.4e-03 Coil lengths=sum([4.1, 3.8, 4.5, 3.8])=16.2, curvature=[6.2, 9.0, 6.8, 5.6], mean squared curvature=[8.8, 11.0, 7.8, 8.2]
fun_coils#14 - J=1.7e-02, Jf=8.6e-03, ⟨B·n⟩=1.2e-02, C-C-Sep=0.03 Jf=8.6e-03, J_length=1.6e-06, J_CC=4.2e-05, J_CURVATURE=4.0e-05, J_MSC=2.8e-03, J_ALS=2.0e-06, J_LENGTH_PENALTY=5.3e-03 Coil lengths=sum([4.1, 3.8, 4.5, 3.9])=16.2, curvature=[6.3, 7.2, 6.3, 5.6], mean squared curvature=[8.6, 10.2, 7.6, 8.1]
fun_coils#15 - J=1.6e-02, Jf=8.3e-03, ⟨B·n⟩=1.1e-02, C-C-Sep=0.03 Jf=8.3e-03, J_length=1.6e-06, J_CC=4.6e-05, J_CURVATURE=2.2e-05, J_MSC=2.5e-03, J_ALS=2.0e-06, J_LENGTH_PENALTY=5.0e-03 Coil lengths=sum([4.1, 3.9, 4.4, 3.9])=16.2, curvature=[5.3, 7.0, 5.9, 5.9], mean squared curvature=[8.3, 9.9, 7.4, 8.1]
fun_coils#16 - J=1.4e-02, Jf=7.6e-03, ⟨B·n⟩=1.1e-02, C-C-Sep=0.03 Jf=7.6e-03, J_length=1.6e-06, J_CC=5.0e-05, J_CURVATURE=5.6e-06, J_MSC=2.1e-03, J_ALS=2.0e-06, J_LENGTH_PENALTY=4.4e-03 Coil lengths=sum([4.1, 3.9, 4.4, 3.9])=16.3, curvature=[5.2, 6.0, 5.6, 5.2], mean squared curvature=[8.0, 9.5, 7.3, 7.9]
fun_coils#17 - J=1.3e-02, Jf=6.3e-03, ⟨B·n⟩=9.7e-03, C-C-Sep=0.03 Jf=6.3e-03, J_length=1.7e-06, J_CC=6.3e-05, J_CURVATURE=1.2e-04, J_MSC=3.4e-03, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.2e-03 Coil lengths=sum([4.1, 4.0, 4.4, 4.0])=16.5, curvature=[6.4, 8.5, 6.5, 12.5], mean squared curvature=[8.3, 11.0, 7.6, 8.9]
fun_coils#18 - J=1.1e-02, Jf=5.9e-03, ⟨B·n⟩=9.4e-03, C-C-Sep=0.03 Jf=5.9e-03, J_length=1.7e-06, J_CC=6.2e-05, J_CURVATURE=3.6e-05, J_MSC=2.3e-03, J_ALS=2.1e-06, J_LENGTH_PENALTY=3.0e-03 Coil lengths=sum([4.1, 4.0, 4.4, 4.0])=16.6, curvature=[7.1, 8.3, 6.0, 4.4], mean squared curvature=[8.3, 9.7, 7.6, 7.5]
fun_coils#19 - J=1.0e-02, Jf=5.6e-03, ⟨B·n⟩=9.2e-03, C-C-Sep=0.03 Jf=5.6e-03, J_length=1.7e-06, J_CC=6.4e-05, J_CURVATURE=2.4e-05, J_MSC=1.9e-03, J_ALS=2.1e-06, J_LENGTH_PENALTY=2.8e-03 Coil lengths=sum([4.2, 4.0, 4.4, 4.1])=16.6, curvature=[6.7, 7.8, 5.4, 4.4], mean squared curvature=[8.1, 9.1, 7.3, 7.4]
fun_coils#20 - J=8.1e-03, Jf=4.5e-03, ⟨B·n⟩=8.0e-03, C-C-Sep=0.03 Jf=4.5e-03, J_length=1.7e-06, J_CC=7.5e-05, J_CURVATURE=2.3e-05, J_MSC=1.8e-03, J_ALS=2.1e-06, J_LENGTH_PENALTY=1.6e-03 Coil lengths=sum([4.2, 4.1, 4.4, 4.2])=16.9, curvature=[7.4, 7.3, 6.0, 6.1], mean squared curvature=[8.0, 8.8, 7.5, 7.6]
fun_coils#21 - J=6.2e-03, Jf=3.5e-03, ⟨B·n⟩=7.0e-03, C-C-Sep=0.02 Jf=3.5e-03, J_length=1.7e-06, J_CC=8.4e-05, J_CURVATURE=1.1e-04, J_MSC=1.8e-03, J_ALS=2.2e-06, J_LENGTH_PENALTY=7.5e-04 Coil lengths=sum([4.3, 4.2, 4.4, 4.3])=17.3, curvature=[8.7, 14.8, 7.7, 5.6], mean squared curvature=[7.9, 9.3, 7.0, 7.2]
fun_coils#22 - J=4.7e-03, Jf=3.0e-03, ⟨B·n⟩=6.6e-03, C-C-Sep=0.02 Jf=3.0e-03, J_length=1.7e-06, J_CC=8.6e-05, J_CURVATURE=3.3e-06, J_MSC=1.0e-03, J_ALS=2.3e-06, J_LENGTH_PENALTY=6.0e-04 Coil lengths=sum([4.3, 4.3, 4.4, 4.4])=17.3, curvature=[5.8, 6.9, 5.6, 5.2], mean squared curvature=[7.4, 7.7, 6.5, 7.2]
fun_coils#23 - J=4.1e-03, Jf=2.7e-03, ⟨B·n⟩=6.2e-03, C-C-Sep=0.03 Jf=2.7e-03, J_length=1.8e-06, J_CC=1.0e-04, J_CURVATURE=4.8e-06, J_MSC=9.3e-04, J_ALS=2.3e-06, J_LENGTH_PENALTY=3.3e-04 Coil lengths=sum([4.4, 4.3, 4.4, 4.4])=17.5, curvature=[6.1, 7.5, 5.4, 5.6], mean squared curvature=[7.3, 7.7, 6.4, 7.0]
fun_coils#24 - J=3.7e-03, Jf=2.5e-03, ⟨B·n⟩=5.8e-03, C-C-Sep=0.02 Jf=2.5e-03, J_length=1.8e-06, J_CC=1.2e-04, J_CURVATURE=3.2e-05, J_MSC=9.2e-04, J_ALS=2.4e-06, J_LENGTH_PENALTY=1.5e-04 Coil lengths=sum([4.4, 4.4, 4.4, 4.5])=17.7, curvature=[5.5, 10.6, 5.6, 6.2], mean squared curvature=[6.8, 8.2, 6.4, 6.8]
fun_coils#25 - J=3.3e-03, Jf=2.4e-03, ⟨B·n⟩=5.8e-03, C-C-Sep=0.02 Jf=2.4e-03, J_length=1.8e-06, J_CC=1.1e-04, J_CURVATURE=1.5e-07, J_MSC=5.6e-04, J_ALS=2.4e-06, J_LENGTH_PENALTY=1.9e-04 Coil lengths=sum([4.4, 4.4, 4.4, 4.5])=17.7, curvature=[4.9, 4.9, 5.1, 5.6], mean squared curvature=[6.6, 7.1, 6.1, 6.7]
fun_coils#26 - J=3.1e-03, Jf=2.4e-03, ⟨B·n⟩=5.7e-03, C-C-Sep=0.02 Jf=2.4e-03, J_length=1.8e-06, J_CC=1.2e-04, J_CURVATURE=8.3e-08, J_MSC=5.1e-04, J_ALS=2.4e-06, J_LENGTH_PENALTY=1.5e-04 Coil lengths=sum([4.4, 4.4, 4.4, 4.5])=17.7, curvature=[5.0, 5.0, 5.0, 5.4], mean squared curvature=[6.5, 7.0, 6.1, 6.7]
fun_coils#27 - J=2.5e-03, Jf=2.0e-03, ⟨B·n⟩=5.2e-03, C-C-Sep=0.02 Jf=2.0e-03, J_length=1.8e-06, J_CC=1.3e-04, J_CURVATURE=4.4e-07, J_MSC=3.6e-04, J_ALS=2.4e-06, J_LENGTH_PENALTY=7.0e-05 Coil lengths=sum([4.4, 4.5, 4.4, 4.6])=17.9, curvature=[5.5, 5.3, 4.5, 4.4], mean squared curvature=[6.2, 6.7, 6.0, 6.3]
fun_coils#28 - J=2.1e-03, Jf=1.5e-03, ⟨B·n⟩=4.6e-03, C-C-Sep=0.03 Jf=1.5e-03, J_length=1.8e-06, J_CC=1.2e-04, J_CURVATURE=1.0e-05, J_MSC=4.0e-04, J_ALS=2.5e-06, J_LENGTH_PENALTY=8.4e-05 Coil lengths=sum([4.5, 4.5, 4.5, 4.6])=18.1, curvature=[6.2, 6.4, 7.6, 4.4], mean squared curvature=[6.3, 6.7, 6.5, 6.0]
fun_coils#29 - J=1.7e-03, Jf=1.3e-03, ⟨B·n⟩=4.3e-03, C-C-Sep=0.04 Jf=1.3e-03, J_length=1.8e-06, J_CC=1.0e-04, J_CURVATURE=1.5e-06, J_MSC=2.7e-04, J_ALS=2.5e-06, J_LENGTH_PENALTY=7.0e-05 Coil lengths=sum([4.5, 4.6, 4.5, 4.6])=18.1, curvature=[5.9, 5.0, 4.5, 4.7], mean squared curvature=[6.2, 6.5, 5.8, 6.0]
fun_coils#30 - J=1.6e-03, Jf=1.2e-03, ⟨B·n⟩=4.3e-03, C-C-Sep=0.04 Jf=1.2e-03, J_length=1.8e-06, J_CC=9.2e-05, J_CURVATURE=0.0e+00, J_MSC=2.0e-04, J_ALS=2.5e-06, J_LENGTH_PENALTY=3.9e-05 Coil lengths=sum([4.5, 4.5, 4.5, 4.6])=18.1, curvature=[4.9, 4.7, 4.4, 4.5], mean squared curvature=[6.0, 6.3, 5.6, 6.0]
fun_coils#31 - J=1.4e-03, Jf=1.2e-03, ⟨B·n⟩=4.2e-03, C-C-Sep=0.04 Jf=1.2e-03, J_length=1.8e-06, J_CC=6.7e-05, J_CURVATURE=0.0e+00, J_MSC=1.4e-04, J_ALS=2.4e-06, J_LENGTH_PENALTY=1.4e-05 Coil lengths=sum([4.5, 4.5, 4.5, 4.5])=18.0, curvature=[4.4, 4.8, 4.2, 3.8], mean squared curvature=[5.8, 6.2, 5.4, 5.8]
fun_coils#32 - J=1.3e-03, Jf=1.0e-03, ⟨B·n⟩=4.0e-03, C-C-Sep=0.05 Jf=1.0e-03, J_length=1.8e-06, J_CC=5.1e-05, J_CURVATURE=1.9e-06, J_MSC=1.7e-04, J_ALS=2.5e-06, J_LENGTH_PENALTY=4.6e-05 Coil lengths=sum([4.5, 4.6, 4.5, 4.6])=18.2, curvature=[7.0, 4.5, 3.8, 4.1], mean squared curvature=[6.1, 6.3, 5.2, 5.6]
fun_coils#33 - J=1.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.0e-03, C-C-Sep=0.05 Jf=1.0e-03, J_length=1.8e-06, J_CC=4.6e-05, J_CURVATURE=0.0e+00, J_MSC=5.7e-05, J_ALS=2.4e-06, J_LENGTH_PENALTY=2.1e-05 Coil lengths=sum([4.5, 4.5, 4.5, 4.5])=18.1, curvature=[4.3, 4.4, 3.8, 4.1], mean squared curvature=[5.3, 5.8, 5.2, 5.5]
fun_coils#34 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=3.9e-03, C-C-Sep=0.05 Jf=1.0e-03, J_length=1.8e-06, J_CC=4.2e-05, J_CURVATURE=0.0e+00, J_MSC=4.2e-05, J_ALS=2.4e-06, J_LENGTH_PENALTY=2.0e-05 Coil lengths=sum([4.5, 4.5, 4.5, 4.5])=18.1, curvature=[4.3, 4.4, 4.0, 4.2], mean squared curvature=[5.3, 5.7, 5.1, 5.5]
fun_coils#35 - J=9.6e-04, Jf=8.7e-04, ⟨B·n⟩=3.7e-03, C-C-Sep=0.06 Jf=8.7e-04, J_length=1.8e-06, J_CC=2.7e-05, J_CURVATURE=0.0e+00, J_MSC=4.2e-05, J_ALS=2.4e-06, J_LENGTH_PENALTY=2.1e-05 Coil lengths=sum([4.5, 4.5, 4.5, 4.5])=18.1, curvature=[4.2, 4.6, 4.8, 4.4], mean squared curvature=[5.6, 5.4, 5.2, 5.5]
fun_coils#36 - J=9.6e-04, Jf=7.2e-04, ⟨B·n⟩=3.4e-03, C-C-Sep=0.07 Jf=7.2e-04, J_length=1.8e-06, J_CC=8.9e-06, J_CURVATURE=4.2e-05, J_MSC=1.5e-04, J_ALS=2.3e-06, J_LENGTH_PENALTY=2.7e-05 Coil lengths=sum([4.5, 4.5, 4.6, 4.5])=18.1, curvature=[5.5, 5.5, 5.1, 15.3], mean squared curvature=[6.0, 5.6, 5.4, 6.3]
fun_coils#37 - J=8.8e-04, Jf=8.1e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.06 Jf=8.1e-04, J_length=1.8e-06, J_CC=2.0e-05, J_CURVATURE=0.0e+00, J_MSC=2.9e-05, J_ALS=2.4e-06, J_LENGTH_PENALTY=2.1e-05 Coil lengths=sum([4.5, 4.5, 4.5, 4.5])=18.1, curvature=[4.2, 4.6, 4.9, 5.0], mean squared curvature=[5.5, 5.2, 5.2, 5.5]
fun_coils#38 - J=7.6e-04, Jf=6.8e-04, ⟨B·n⟩=3.3e-03, C-C-Sep=0.07 Jf=6.8e-04, J_length=1.8e-06, J_CC=8.0e-06, J_CURVATURE=5.5e-09, J_MSC=3.4e-05, J_ALS=2.3e-06, J_LENGTH_PENALTY=3.5e-05 Coil lengths=sum([4.5, 4.5, 4.6, 4.5])=18.2, curvature=[4.0, 4.9, 5.1, 4.8], mean squared curvature=[5.4, 5.3, 5.4, 5.5]
fun_coils#39 - J=1.6e-03, Jf=5.7e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.07 Jf=5.7e-04, J_length=1.8e-06, J_CC=3.4e-06, J_CURVATURE=3.7e-04, J_MSC=6.1e-04, J_ALS=2.3e-06, J_LENGTH_PENALTY=6.7e-05 Coil lengths=sum([4.5, 4.5, 4.6, 4.5])=18.2, curvature=[3.9, 4.8, 4.5, 30.0], mean squared curvature=[5.1, 5.4, 5.2, 8.5]
fun_coils#40 - J=7.2e-04, Jf=6.5e-04, ⟨B·n⟩=3.2e-03, C-C-Sep=0.07 Jf=6.5e-04, J_length=1.8e-06, J_CC=6.1e-06, J_CURVATURE=1.2e-09, J_MSC=2.6e-05, J_ALS=2.3e-06, J_LENGTH_PENALTY=4.2e-05 Coil lengths=sum([4.5, 4.5, 4.6, 4.5])=18.2, curvature=[4.0, 4.9, 4.6, 5.1], mean squared curvature=[5.3, 5.3, 5.3, 5.5]
fun_coils#41 - J=6.6e-04, Jf=5.8e-04, ⟨B·n⟩=3.1e-03, C-C-Sep=0.07 Jf=5.8e-04, J_length=1.8e-06, J_CC=3.9e-06, J_CURVATURE=5.7e-08, J_MSC=1.9e-05, J_ALS=2.3e-06, J_LENGTH_PENALTY=5.4e-05 Coil lengths=sum([4.5, 4.5, 4.6, 4.5])=18.2, curvature=[4.0, 4.5, 4.4, 5.1], mean squared curvature=[5.0, 5.3, 5.1, 5.5]
fun_coils#42 - J=7.9e-04, Jf=5.4e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.08 Jf=5.4e-04, J_length=1.8e-06, J_CC=2.5e-06, J_CURVATURE=8.7e-05, J_MSC=1.0e-04, J_ALS=2.2e-06, J_LENGTH_PENALTY=5.1e-05 Coil lengths=sum([4.5, 4.5, 4.6, 4.5])=18.1, curvature=[3.9, 4.4, 4.3, 21.1], mean squared curvature=[5.0, 5.1, 5.1, 6.4]
