index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,"{'Nfeval': 1, 'J': 0.09510390213669466, 'Jf': 1.5047013416103298e-05, 'J_length': 1.8005735115972314e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 8.927757236134976e-08, 'J_MSC': 1.2961410703829646e-06, 'J_ALS': 6.15083847418461e-07, 'Lengths': 18.005735115972314, 'curvatures': 16.737317917586093, 'msc': 20.189075245113447, 'B.n': 0.0005099779307770469, 'C-C-Sep': 0.1502207100354185, 'Jquasisymmetry': 0.009856392415916154, 'Jiota': 2.7523878674856725e-08, 'Jaspect': 7.177801580710579e-06}","{'Nfeval': 2, 'J': 850.0, 'Jf': 4.426327341955522, 'J_length': 2.137132641185186e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.07908985360261162, 'J_LENGTH_PENALTY': 0.020312403366324627, 'J_MSC': 2.799602700635229, 'J_ALS': 7.411092866443704e-07, 'Lengths': 21.37132641185186, 'curvatures': 401.50878356002767, 'msc': 430.76775637512594, 'B.n': 0.09162651835917258, 'C-C-Sep': 0.11787177595280568, 'Jquasisymmetry': 0, 'Jiota': 0, 'Jaspect': 0}","{'Nfeval': 3, 'J': 0.11045858290598112, 'Jf': 1.769873221107514e-05, 'J_length': 1.8005733517234485e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 8.905290595774726e-08, 'J_MSC': 1.2977400495594564e-06, 'J_ALS': 6.150396055496867e-07, 'Lengths': 18.005733517234486, 'curvatures': 16.723191269720072, 'msc': 20.170618641948828, 'B.n': 0.0005423902078081665, 'C-C-Sep': 0.15023698940844857, 'Jquasisymmetry': 0.01188665727255566, 'Jiota': 2.1786159848852882e-08, 'Jaspect': 6.692315673042424e-05}","{'Nfeval': 4, 'J': 0.09489527537152367, 'Jf': 1.5002771598380358e-05, 'J_length': 1.8005734603811212e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 8.924600972054014e-08, 'J_MSC': 1.2943597182402885e-06, 'J_ALS': 6.150793803957336e-07, 'Lengths': 18.005734603811213, 'curvatures': 16.735880204705865, 'msc': 20.187056013201605, 'B.n': 0.0005085647403095907, 'C-C-Sep': 0.15022236093726754, 'Jquasisymmetry': 0.009875706865881944, 'Jiota': 1.794722847896599e-08, 'Jaspect': 1.0490249109247408e-05}","{'Nfeval': 5, 'J': 0.09462022760095798, 'Jf': 1.494870447867317e-05, 'J_length': 1.8005736338699443e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 8.736608940051464e-08, 'J_MSC': 1.2940499367559325e-06, 'J_ALS': 6.150646578989902e-07, 'Lengths': 18.005736338699442, 'curvatures': 16.733872410870163, 'msc': 20.183428197577925, 'B.n': 0.0005076620871239964, 'C-C-Sep': 0.15023722899469116, 'Jquasisymmetry': 0.009865293649725711, 'Jiota': 6.995708875476124e-09, 'Jaspect': 2.8308566701616515e-05}","{'Nfeval': 6, 'J': 0.09428008107771187, 'Jf': 1.4873209641440702e-05, 'J_length': 1.800573336857868e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 7.999237899350447e-08, 'J_MSC': 1.2999840031706404e-06, 'J_ALS': 6.150285880120705e-07, 'Lengths': 18.00573336857868, 'curvatures': 16.738769320300467, 'msc': 20.185791275480177, 'B.n': 0.0005065200826022338, 'C-C-Sep': 0.1503232097140073, 'Jquasisymmetry': 0.009850070205250732, 'Jiota': 4.3891996837503955e-09, 'Jaspect': 8.849889440822684e-05}","{'Nfeval': 7, 'J': 0.09374493459441022, 'Jf': 1.4747689309155785e-05, 'J_length': 1.8005732812915478e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 7.12779554553916e-08, 'J_MSC': 1.3078941647908406e-06, 'J_ALS': 6.149829527862628e-07, 'Lengths': 18.00573281291548, 'curvatures': 16.744917458451585, 'msc': 20.189278579696047, 'B.n': 0.0005045366603570908, 'C-C-Sep': 0.15043866659103974, 'Jquasisymmetry': 0.0098238879247519, 'Jiota': 9.242996942573669e-09, 'Jaspect': 0.00021090045902274378}","{'Nfeval': 8, 'J': 0.0933706467736142, 'Jf': 1.4641566951997102e-05, 'J_length': 1.8005515816152915e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 6.294053182505569e-08, 'J_MSC': 1.3117634101701792e-06, 'J_ALS': 6.148646743875364e-07, 'Lengths': 18.005515816152915, 'curvatures': 16.725431704052447, 'msc': 20.164187258243697, 'B.n': 0.0005037198015620762, 'C-C-Sep': 0.15057623914383725, 'Jquasisymmetry': 0.009776400512611135, 'Jiota': 4.945939811789643e-07, 'Jaspect': 0.00038910902098575285}","{'Nfeval': 9, 'J': 0.093224948715839, 'Jf': 1.4546125473774858e-05, 'J_length': 1.8005180356123665e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 5.932352544567415e-08, 'J_MSC': 1.3416540723199934e-06, 'J_ALS': 6.147025185242873e-07, 'Lengths': 18.005180356123667, 'curvatures': 16.714874890699818, 'msc': 20.152619102297315, 'B.n': 0.0005028390627706146, 'C-C-Sep': 0.1505990348789287, 'Jquasisymmetry': 0.009753856267914168, 'Jiota': 1.1327906284479585e-06, 'Jaspect': 0.0005487854347558125}","{'Nfeval': 10, 'J': 0.09302063375224653, 'Jf': 1.448531250117275e-05, 'J_length': 1.8005049378314456e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 5.852627852492196e-08, 'J_MSC': 1.3450040018081425e-06, 'J_ALS': 6.146319626696291e-07, 'Lengths': 18.005049378314457, 'curvatures': 16.714108488382454, 'msc': 20.153625953263674, 'B.n': 0.0005024799205065256, 'C-C-Sep': 0.15060267909838587, 'Jquasisymmetry': 0.009740177229625183, 'Jiota': 1.3722370056091065e-06, 'Jaspect': 0.0006258591011831901}","{'Nfeval': 11, 'J': 0.0927115072421996, 'Jf': 1.4425811220314262e-05, 'J_length': 1.8005004145273983e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 6.012412548761541e-08, 'J_MSC': 1.3137640355692158e-06, 'J_ALS': 6.145671672070972e-07, 'Lengths': 18.005004145273983, 'curvatures': 16.71438162810837, 'msc': 20.165999990525904, 'B.n': 0.0005015033492140017, 'C-C-Sep': 0.15058199539282466, 'Jquasisymmetry': 0.009722054915781202, 'Jiota': 1.7333019724194697e-06, 'Jaspect': 0.00074478938628548}","{'Nfeval': 12, 'J': 0.09234838440079864, 'Jf': 1.4312002654636476e-05, 'J_length': 1.800486140737044e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 6.553821192485907e-08, 'J_MSC': 1.3028954281227937e-06, 'J_ALS': 6.144442825836512e-07, 'Lengths': 18.00486140737044, 'curvatures': 16.695518887348804, 'msc': 20.198801923838523, 'B.n': 0.0004994924722281152, 'C-C-Sep': 0.1505424528369815, 'Jquasisymmetry': 0.009694602869846188, 'Jiota': 2.3676078001753573e-06, 'Jaspect': 0.0009426178645960153}","{'Nfeval': 13, 'J': 0.09212499495056786, 'Jf': 1.4204855238828197e-05, 'J_length': 1.8004464919382797e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 8.08925044511335e-08, 'J_MSC': 1.286384975700169e-06, 'J_ALS': 6.142625807845129e-07, 'Lengths': 18.004464919382798, 'curvatures': 16.66459680323008, 'msc': 20.189088063432003, 'B.n': 0.0004965117416232318, 'C-C-Sep': 0.15045989427734688, 'Jquasisymmetry': 0.009661237051238841, 'Jiota': 2.680065593602233e-06, 'Jaspect': 0.0012637748411487102}","{'Nfeval': 14, 'J': 0.09185933015702659, 'Jf': 1.4116128744450813e-05, 'J_length': 1.800478057247529e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 1.0107724509018813e-07, 'J_MSC': 1.2705095118635753e-06, 'J_ALS': 6.142546321781511e-07, 'Lengths': 18.00478057247529, 'curvatures': 16.662018801387, 'msc': 20.171917965543617, 'B.n': 0.0004946373224610551, 'C-C-Sep': 0.15034488803897497, 'Jquasisymmetry': 0.009646799040959012, 'Jiota': 4.201330136540518e-06, 'Jaspect': 0.001282547434499969}","{'Nfeval': 15, 'J': 0.09160485375218586, 'Jf': 1.40278939725047e-05, 'J_length': 1.8005411933100212e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 1.1915845744656153e-07, 'J_MSC': 1.2575052651183212e-06, 'J_ALS': 6.142740617430495e-07, 'Lengths': 18.005411933100213, 'curvatures': 16.663779069557187, 'msc': 20.193872198702387, 'B.n': 0.000492869382236354, 'C-C-Sep': 0.1502404720713148, 'Jquasisymmetry': 0.009635637582346375, 'Jiota': 5.390148811853436e-06, 'Jaspect': 0.0013360425045908988}","{'Nfeval': 16, 'J': 0.09127088681850433, 'Jf': 1.3997255401164395e-05, 'J_length': 1.8005552361810675e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 1.1237178147341256e-07, 'J_MSC': 1.217583816308102e-06, 'J_ALS': 6.141803325775077e-07, 'Lengths': 18.005552361810675, 'curvatures': 16.65580135999565, 'msc': 20.19099392583307, 'B.n': 0.0004924624472582553, 'C-C-Sep': 0.15021839421299746, 'Jquasisymmetry': 0.009634772691429792, 'Jiota': 5.223721200344274e-06, 'Jaspect': 0.001406785349423019}","{'Nfeval': 17, 'J': 0.09076586816372442, 'Jf': 1.3935248096771747e-05, 'J_length': 1.8005866714206084e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 1.0548596610483738e-07, 'J_MSC': 1.1770555450377532e-06, 'J_ALS': 6.140749840975238e-07, 'Lengths': 18.005866714206086, 'curvatures': 16.648198565222895, 'msc': 20.19371489607863, 'B.n': 0.0004921219421771214, 'C-C-Sep': 0.15015829399295755, 'Jquasisymmetry': 0.009642581972180838, 'Jiota': 6.742001403386981e-06, 'Jaspect': 0.001289763091145602}","{'Nfeval': 18, 'J': 0.09001147127958037, 'Jf': 1.3845378484238486e-05, 'J_length': 1.8005976137577803e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 1.036942377619229e-07, 'J_MSC': 1.1232989690354552e-06, 'J_ALS': 6.138595673236973e-07, 'Lengths': 18.005976137577804, 'curvatures': 16.61726157758308, 'msc': 20.1823393925051, 'B.n': 0.0004907422587838731, 'C-C-Sep': 0.15005764662195645, 'Jquasisymmetry': 0.009661615568971018, 'Jiota': 6.9801690678944094e-06, 'Jaspect': 0.0012206825120220956}","{'Nfeval': 19, 'J': 0.08919687503588032, 'Jf': 1.374149803379916e-05, 'J_length': 1.8006063596349904e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 1.1253650875207795e-07, 'J_MSC': 1.0678085093966382e-06, 'J_ALS': 6.135141287592839e-07, 'Lengths': 18.006063596349904, 'curvatures': 16.576672452134297, 'msc': 20.185527369269106, 'B.n': 0.0004893150234443874, 'C-C-Sep': 0.15010698514966292, 'Jquasisymmetry': 0.0096974635382092, 'Jiota': 7.467893335200341e-06, 'Jaspect': 0.0010758362606153244}","{'Nfeval': 20, 'J': 0.08807253959330053, 'Jf': 1.3653650991470936e-05, 'J_length': 1.8005645976789867e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 1.3015472680582186e-07, 'J_MSC': 9.458606677802429e-07, 'J_ALS': 6.130553004548971e-07, 'Lengths': 18.005645976789868, 'curvatures': 16.593490721663436, 'msc': 20.17462845505738, 'B.n': 0.0004872129804041277, 'C-C-Sep': 0.15007083694313858, 'Jquasisymmetry': 0.009755105182281638, 'Jiota': 5.922019606178328e-06, 'Jaspect': 0.0010116240178416364}","{'Nfeval': 21, 'J': 0.08716535881230437, 'Jf': 1.352015684523979e-05, 'J_length': 1.800449032770721e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 1.0199204028679983e-07, 'J_MSC': 9.60319290010799e-07, 'J_ALS': 6.12284146690101e-07, 'Lengths': 18.00449032770721, 'curvatures': 16.605511152713152, 'msc': 20.220014516607005, 'B.n': 0.00048497202091873936, 'C-C-Sep': 0.15012793011338088, 'Jquasisymmetry': 0.009867701649844766, 'Jiota': 3.549911635553501e-06, 'Jaspect': 0.0009689043877667865}","{'Nfeval': 22, 'J': 0.08626729433658434, 'Jf': 1.3447579621080004e-05, 'J_length': 1.800388444233374e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 8.045990281343242e-08, 'J_MSC': 8.847210782774361e-07, 'J_ALS': 6.117473557161647e-07, 'Lengths': 18.003884442333742, 'curvatures': 16.56448936694753, 'msc': 20.20150359100937, 'B.n': 0.0004834135910926867, 'C-C-Sep': 0.15004304024553772, 'Jquasisymmetry': 0.009968661254091985, 'Jiota': 2.169228703173041e-06, 'Jaspect': 0.0009591704227399531}","{'Nfeval': 23, 'J': 0.08551768817608917, 'Jf': 1.3246255296095807e-05, 'J_length': 1.8004451886958022e-06, 'J_CC': 0.0, 'J_CURVATURE': 0.0, 'J_LENGTH_PENALTY': 6.709740110568742e-08, 'J_MSC': 9.574994897411008e-07, 'J_ALS': 6.114646313057509e-07, 'Lengths': 18.004451886958023, 'curvatures': 16.521368035928553, 'msc': 20.22040630070456, 'B.n': 0.0004802130956412342, 'C-C-Sep': 0.14955751740025144, 'Jquasisymmetry': 0.010014806933944622, 'Jiota': 1.5057561461424845e-06, 'Jaspect': 0.0009407215362885436}"
