
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 1.5283436151059953e-05
fun_coils#9 - J=3.5e-05, Jf=2.1e-05, ⟨B·n⟩=8.5e-04, C-C-Sep=0.09 Jf=2.1e-05, J_length=4.7e-06, J_CC=8.7e-06, J_CURVATURE=0.0e+00, J_MSC=2.3e-06, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.4, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.3, 4.2])=46.6, curvature=[6.4, 5.8, 5.1, 7.0, 6.3, 8.1, 8.1, 7.6, 8.5, 7.8, 7.5, 7.1], mean squared curvature=[10.0, 10.1, 10.0, 9.8, 8.9, 9.7, 9.8, 9.7, 10.0, 10.1, 10.0, 9.7]
fun_coils#10 - J=3.3e-05, Jf=2.1e-05, ⟨B·n⟩=8.5e-04, C-C-Sep=0.09 Jf=2.1e-05, J_length=4.7e-06, J_CC=8.4e-06, J_CURVATURE=0.0e+00, J_MSC=6.6e-07, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.4, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.3, 4.2])=46.6, curvature=[6.4, 5.7, 5.1, 7.0, 6.3, 8.1, 8.1, 7.6, 8.5, 7.7, 7.5, 7.1], mean squared curvature=[10.0, 10.1, 10.0, 9.8, 8.9, 9.7, 9.8, 9.7, 10.0, 9.7, 10.0, 9.7]
fun_coils#11 - J=3.2e-05, Jf=2.1e-05, ⟨B·n⟩=8.4e-04, C-C-Sep=0.09 Jf=2.1e-05, J_length=4.7e-06, J_CC=8.2e-06, J_CURVATURE=0.0e+00, J_MSC=4.0e-07, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.4, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.3, 4.2])=46.6, curvature=[6.4, 5.7, 5.1, 7.0, 6.3, 8.1, 8.1, 7.6, 8.5, 7.8, 7.5, 7.1], mean squared curvature=[10.0, 10.1, 10.0, 9.8, 8.9, 9.7, 9.8, 9.7, 10.0, 9.7, 10.0, 9.7]
fun_coils#12 - J=2.7e-05, Jf=1.8e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.10 Jf=1.8e-05, J_length=4.7e-06, J_CC=5.5e-06, J_CURVATURE=0.0e+00, J_MSC=7.6e-07, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.5, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.3, 4.2])=46.6, curvature=[6.5, 5.6, 5.2, 7.0, 6.3, 8.1, 8.1, 7.6, 8.5, 8.3, 7.5, 7.1], mean squared curvature=[10.0, 9.9, 9.9, 9.9, 8.9, 9.7, 9.8, 9.7, 10.0, 9.8, 10.1, 9.7]
fun_coils#13 - J=2.8e-05, Jf=1.7e-05, ⟨B·n⟩=7.6e-04, C-C-Sep=0.10 Jf=1.7e-05, J_length=4.7e-06, J_CC=3.2e-06, J_CURVATURE=0.0e+00, J_MSC=5.7e-06, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.5, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.3, 4.2])=46.6, curvature=[6.6, 5.7, 5.2, 7.0, 6.2, 8.1, 8.1, 7.6, 8.5, 9.0, 7.6, 7.1], mean squared curvature=[10.0, 9.8, 9.8, 9.9, 8.9, 9.7, 9.8, 9.8, 10.0, 10.3, 10.0, 9.8]
fun_coils#14 - J=2.4e-05, Jf=1.7e-05, ⟨B·n⟩=7.6e-04, C-C-Sep=0.10 Jf=1.7e-05, J_length=4.7e-06, J_CC=4.3e-06, J_CURVATURE=0.0e+00, J_MSC=8.3e-08, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.5, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.3, 4.2])=46.6, curvature=[6.5, 5.7, 5.2, 7.0, 6.2, 8.1, 8.1, 7.6, 8.5, 8.6, 7.6, 7.1], mean squared curvature=[10.0, 9.9, 9.8, 9.9, 8.9, 9.7, 9.8, 9.8, 10.0, 10.0, 10.0, 9.7]
fun_coils#15 - J=3.6e-05, Jf=1.7e-05, ⟨B·n⟩=7.6e-04, C-C-Sep=0.10 Jf=1.7e-05, J_length=4.7e-06, J_CC=2.6e-06, J_CURVATURE=0.0e+00, J_MSC=1.4e-05, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.5, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.3, 4.2])=46.6, curvature=[6.6, 5.7, 5.2, 7.0, 6.2, 8.1, 8.1, 7.6, 8.5, 9.2, 7.7, 7.1], mean squared curvature=[10.0, 9.8, 9.8, 9.9, 8.9, 9.7, 9.8, 9.8, 10.0, 10.5, 10.0, 9.8]
fun_coils#16 - J=2.4e-05, Jf=1.7e-05, ⟨B·n⟩=7.6e-04, C-C-Sep=0.10 Jf=1.7e-05, J_length=4.7e-06, J_CC=4.1e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.5, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.3, 4.2])=46.6, curvature=[6.5, 5.7, 5.2, 7.0, 6.2, 8.1, 8.1, 7.6, 8.5, 8.7, 7.6, 7.1], mean squared curvature=[10.0, 9.8, 9.8, 9.9, 8.9, 9.7, 9.8, 9.8, 10.0, 10.1, 10.0, 9.7]
fun_coils#17 - J=2.2e-05, Jf=1.7e-05, ⟨B·n⟩=7.5e-04, C-C-Sep=0.10 Jf=1.7e-05, J_length=4.7e-06, J_CC=3.2e-06, J_CURVATURE=0.0e+00, J_MSC=1.4e-07, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.5, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.3, 4.2])=46.6, curvature=[6.6, 5.7, 5.2, 7.0, 6.2, 8.1, 8.1, 7.6, 8.5, 8.7, 7.6, 7.1], mean squared curvature=[10.0, 9.8, 9.8, 9.9, 8.9, 9.7, 9.8, 9.8, 10.0, 10.1, 10.0, 9.8]
fun_coils#18 - J=2.1e-05, Jf=1.6e-05, ⟨B·n⟩=7.5e-04, C-C-Sep=0.11 Jf=1.6e-05, J_length=4.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=4.8e-07, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.5, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.3, 4.2])=46.6, curvature=[6.6, 5.7, 5.2, 7.0, 6.2, 8.1, 8.1, 7.6, 8.5, 8.7, 7.8, 7.0], mean squared curvature=[10.1, 9.8, 9.8, 9.9, 8.9, 9.7, 9.8, 9.8, 10.0, 10.0, 10.0, 9.8]
fun_coils#19 - J=1.9e-05, Jf=1.5e-05, ⟨B·n⟩=7.4e-04, C-C-Sep=0.11 Jf=1.5e-05, J_length=4.7e-06, J_CC=1.2e-06, J_CURVATURE=0.0e+00, J_MSC=1.0e-07, J_ALS=2.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.5, 3.7, 3.5, 3.5, 3.6, 3.6, 3.7, 3.8, 4.1, 4.2, 4.2])=46.6, curvature=[6.6, 5.7, 5.1, 7.0, 6.2, 8.1, 8.1, 7.6, 8.5, 8.6, 7.9, 7.0], mean squared curvature=[10.0, 9.8, 9.8, 9.9, 8.9, 9.7, 9.8, 9.8, 10.0, 10.0, 10.0, 9.8]
