
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.009807367661565593
fun_coils_simple#1 - J=1.8e-02, Jf=1.6e-02, ⟨B·n⟩=1.3e-02, C-C-Sep=0.10 Jf=1.6e-02, J_length=1.2e-06, J_CC=9.1e-11, J_CURVATURE=1.6e-10, J_MSC=5.8e-09, J_ALS=2.2e-08, J_LENGTH_PENALTY=2.5e-03 Coil lengths=sum([6.0, 6.0])=12.0, curvature=[4.9, 5.0], mean squared curvature=[5.0, 5.0]
fun_coils_simple#2 - J=1.0e+00, Jf=6.7e-01, ⟨B·n⟩=7.7e-02, C-C-Sep=0.02 Jf=6.7e-01, J_length=2.0e-06, J_CC=3.0e-04, J_CURVATURE=2.1e-02, J_MSC=1.1e-01, J_ALS=8.3e-06, J_LENGTH_PENALTY=2.1e-01 Coil lengths=sum([9.6, 10.5])=20.1, curvature=[101.1, 79.7], mean squared curvature=[35.5, 41.8]
fun_coils_simple#3 - J=1.5e-02, Jf=1.3e-02, ⟨B·n⟩=1.2e-02, C-C-Sep=0.07 Jf=1.3e-02, J_length=1.2e-06, J_CC=5.6e-06, J_CURVATURE=4.3e-06, J_MSC=7.1e-07, J_ALS=2.1e-08, J_LENGTH_PENALTY=1.8e-03 Coil lengths=sum([5.9, 5.9])=11.8, curvature=[4.9, 6.0], mean squared curvature=[5.1, 5.0]
fun_coils_simple#4 - J=1.2e-02, Jf=1.0e-02, ⟨B·n⟩=1.0e-02, C-C-Sep=0.06 Jf=1.0e-02, J_length=1.2e-06, J_CC=5.0e-06, J_CURVATURE=5.0e-06, J_MSC=5.6e-06, J_ALS=2.1e-08, J_LENGTH_PENALTY=1.5e-03 Coil lengths=sum([5.9, 5.9])=11.8, curvature=[4.9, 5.9], mean squared curvature=[5.3, 5.1]
fun_coils_simple#5 - J=1.0e-02, Jf=9.2e-03, ⟨B·n⟩=9.5e-03, C-C-Sep=0.05 Jf=9.2e-03, J_length=1.2e-06, J_CC=9.0e-06, J_CURVATURE=8.5e-06, J_MSC=4.7e-05, J_ALS=2.4e-08, J_LENGTH_PENALTY=1.2e-03 Coil lengths=sum([5.9, 5.8])=11.7, curvature=[5.0, 6.5], mean squared curvature=[5.9, 5.2]
fun_coils_simple#6 - J=8.7e-03, Jf=7.9e-03, ⟨B·n⟩=8.7e-03, C-C-Sep=0.06 Jf=7.9e-03, J_length=1.2e-06, J_CC=6.8e-06, J_CURVATURE=8.7e-06, J_MSC=1.3e-04, J_ALS=3.9e-08, J_LENGTH_PENALTY=6.9e-04 Coil lengths=sum([5.8, 5.7])=11.5, curvature=[5.0, 6.8], mean squared curvature=[6.5, 5.5]
fun_coils_simple#7 - J=6.2e-03, Jf=5.6e-03, ⟨B·n⟩=7.3e-03, C-C-Sep=0.07 Jf=5.6e-03, J_length=1.1e-06, J_CC=2.3e-06, J_CURVATURE=5.3e-05, J_MSC=4.8e-04, J_ALS=8.9e-08, J_LENGTH_PENALTY=1.8e-04 Coil lengths=sum([5.7, 5.5])=11.2, curvature=[7.4, 8.8], mean squared curvature=[7.6, 6.6]
fun_coils_simple#8 - J=2.7e-02, Jf=3.9e-03, ⟨B·n⟩=5.9e-03, C-C-Sep=0.06 Jf=3.9e-03, J_length=1.1e-06, J_CC=5.5e-06, J_CURVATURE=3.6e-03, J_MSC=2.3e-02, J_ALS=1.6e-07, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([5.6, 5.4])=11.0, curvature=[18.0, 46.6], mean squared curvature=[12.5, 25.2]
fun_coils_simple#9 - J=5.5e-03, Jf=5.0e-03, ⟨B·n⟩=6.8e-03, C-C-Sep=0.07 Jf=5.0e-03, J_length=1.1e-06, J_CC=2.8e-06, J_CURVATURE=3.3e-05, J_MSC=4.3e-04, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.0e-04 Coil lengths=sum([5.6, 5.5])=11.1, curvature=[7.3, 8.4], mean squared curvature=[7.6, 6.4]
fun_coils_simple#10 - J=4.7e-03, Jf=3.9e-03, ⟨B·n⟩=5.9e-03, C-C-Sep=0.06 Jf=3.9e-03, J_length=1.1e-06, J_CC=6.2e-06, J_CURVATURE=8.2e-05, J_MSC=8.2e-04, J_ALS=1.6e-07, J_LENGTH_PENALTY=1.4e-05 Coil lengths=sum([5.6, 5.4])=11.0, curvature=[7.7, 14.0], mean squared curvature=[8.2, 7.5]
fun_coils_simple#11 - J=5.7e-03, Jf=3.6e-03, ⟨B·n⟩=5.7e-03, C-C-Sep=0.06 Jf=3.6e-03, J_length=1.1e-06, J_CC=5.2e-06, J_CURVATURE=4.3e-04, J_MSC=2.0e-03, J_ALS=1.8e-07, J_LENGTH_PENALTY=4.2e-07 Coil lengths=sum([5.5, 5.4])=10.9, curvature=[6.6, 20.2], mean squared curvature=[8.1, 10.5]
fun_coils_simple#12 - J=4.5e-03, Jf=3.8e-03, ⟨B·n⟩=5.8e-03, C-C-Sep=0.06 Jf=3.8e-03, J_length=1.1e-06, J_CC=5.9e-06, J_CURVATURE=2.8e-05, J_MSC=7.1e-04, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.3e-06 Coil lengths=sum([5.5, 5.4])=10.9, curvature=[7.2, 7.3], mean squared curvature=[8.1, 7.2]
fun_coils_simple#13 - J=4.4e-03, Jf=3.7e-03, ⟨B·n⟩=5.7e-03, C-C-Sep=0.06 Jf=3.7e-03, J_length=1.1e-06, J_CC=5.6e-06, J_CURVATURE=2.4e-05, J_MSC=6.1e-04, J_ALS=1.7e-07, J_LENGTH_PENALTY=9.3e-06 Coil lengths=sum([5.5, 5.4])=10.9, curvature=[6.8, 8.3], mean squared curvature=[7.9, 7.0]
fun_coils_simple#14 - J=4.1e-03, Jf=3.5e-03, ⟨B·n⟩=5.5e-03, C-C-Sep=0.06 Jf=3.5e-03, J_length=1.1e-06, J_CC=6.3e-06, J_CURVATURE=1.2e-05, J_MSC=6.5e-04, J_ALS=1.8e-07, J_LENGTH_PENALTY=4.5e-06 Coil lengths=sum([5.5, 5.4])=10.9, curvature=[6.2, 6.7], mean squared curvature=[8.0, 7.0]
