
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06451762722667326
fun_coils_simple#1 - J=9.9e-02, Jf=5.8e-02, ⟨B·n⟩=1.3e-02, C-C-Sep=0.20 Jf=5.8e-02, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=8.9e-09, J_MSC=3.8e-07, J_ALS=1.1e-07, J_LENGTH_PENALTY=4.1e-02 Coil lengths=sum([6.0, 6.0])=12.0, curvature=[3.7, 5.0], mean squared curvature=[3.9, 5.1]
fun_coils_simple#2 - J=3.3e+00, Jf=1.3e+00, ⟨B·n⟩=6.9e-02, C-C-Sep=0.14 Jf=1.3e+00, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=7.6e-02, J_MSC=1.8e+00, J_ALS=2.3e-06, J_LENGTH_PENALTY=1.5e-01 Coil lengths=sum([7.4, 8.3])=15.6, curvature=[31.3, 701.2], mean squared curvature=[20.8, 195.2]
fun_coils_simple#3 - J=7.3e-01, Jf=3.5e-01, ⟨B·n⟩=3.2e-02, C-C-Sep=0.01 Jf=3.5e-01, J_length=1.2e-06, J_CC=9.4e-05, J_CURVATURE=2.4e-02, J_MSC=3.4e-01, J_ALS=3.0e-07, J_LENGTH_PENALTY=4.1e-02 Coil lengths=sum([6.0, 6.1])=12.0, curvature=[52.1, 249.7], mean squared curvature=[14.8, 86.9]
fun_coils_simple#4 - J=8.3e-02, Jf=4.3e-02, ⟨B·n⟩=1.1e-02, C-C-Sep=0.20 Jf=4.3e-02, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-07, J_MSC=1.9e-09, J_ALS=1.1e-07, J_LENGTH_PENALTY=4.0e-02 Coil lengths=sum([6.0, 6.0])=12.0, curvature=[3.6, 5.2], mean squared curvature=[3.8, 5.0]
fun_coils_simple#5 - J=4.4e-02, Jf=1.2e-02, ⟨B·n⟩=6.2e-03, C-C-Sep=0.17 Jf=1.2e-02, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=6.0e-05, J_MSC=4.5e-05, J_ALS=1.4e-07, J_LENGTH_PENALTY=3.2e-02 Coil lengths=sum([5.8, 5.8])=11.6, curvature=[8.3, 7.1], mean squared curvature=[5.6, 5.7]
fun_coils_simple#6 - J=3.3e-02, Jf=4.1e-03, ⟨B·n⟩=4.0e-03, C-C-Sep=0.22 Jf=4.1e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-05, J_MSC=0.0e+00, J_ALS=1.3e-07, J_LENGTH_PENALTY=2.9e-02 Coil lengths=sum([5.7, 5.7])=11.4, curvature=[4.8, 7.3], mean squared curvature=[3.9, 4.7]
fun_coils_simple#7 - J=3.0e-02, Jf=3.8e-03, ⟨B·n⟩=3.9e-03, C-C-Sep=0.22 Jf=3.8e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-05, J_MSC=0.0e+00, J_ALS=1.3e-07, J_LENGTH_PENALTY=2.6e-02 Coil lengths=sum([5.6, 5.6])=11.2, curvature=[4.7, 7.9], mean squared curvature=[3.4, 4.4]
fun_coils_simple#8 - J=1.1e-01, Jf=4.6e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.22 Jf=4.6e-03, J_length=1.0e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-02, J_MSC=9.7e-02, J_ALS=2.0e-07, J_LENGTH_PENALTY=1.2e-02 Coil lengths=sum([5.2, 5.0])=10.2, curvature=[73.5, 94.5], mean squared curvature=[28.0, 42.6]
fun_coils_simple#9 - J=2.3e-02, Jf=3.6e-03, ⟨B·n⟩=3.7e-03, C-C-Sep=0.22 Jf=3.6e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-05, J_MSC=0.0e+00, J_ALS=1.5e-07, J_LENGTH_PENALTY=2.0e-02 Coil lengths=sum([5.5, 5.3])=10.8, curvature=[7.0, 8.4], mean squared curvature=[4.0, 4.1]
fun_coils_simple#10 - J=2.5e+00, Jf=5.6e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.20 Jf=5.6e-03, J_length=1.0e-06, J_CC=0.0e+00, J_CURVATURE=5.7e-02, J_MSC=2.5e+00, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.2e-02 Coil lengths=sum([5.3, 4.8])=10.1, curvature=[47.9, 375.5], mean squared curvature=[83.3, 214.3]
fun_coils_simple#11 - J=2.3e-02, Jf=3.6e-03, ⟨B·n⟩=3.7e-03, C-C-Sep=0.22 Jf=3.6e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-05, J_MSC=0.0e+00, J_ALS=1.5e-07, J_LENGTH_PENALTY=2.0e-02 Coil lengths=sum([5.5, 5.3])=10.8, curvature=[7.0, 8.3], mean squared curvature=[4.0, 4.1]
