
fun_coils_simple#1 - J=7.4e-01, Jf=7.4e-01, ⟨B·n⟩=3.6e-01, C-C-Sep=0.08 Jf=7.4e-01, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=6.5e-38, J_LENGTH_PENALTY=2.9e-03 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.1])=15.7, curvature=[2.0, 2.0, 2.0, 2.0, 2.0], mean squared curvature=[4.0, 4.0, 4.0, 4.0, 4.0]
 Quasisymmetry objective=0.21426865266849604
 aspect=7.051206844917249
 mean iota=-0.8968868748183765

fun#479 - J=2.2e-01, Jf=2.7e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=2.7e-06, J_length=1.4e-06, J_CC=5.1e-08, J_CURVATURE=0.0e+00, J_MSC=2.4e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=9.0e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[12.4, 13.4, 14.2, 9.2, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11659800572980937, -0.07805116520215435, 0.15321699021663734, 0.003475027905030068, 0.11500007911889658, 0.07634706637879066, 0.16970748618285947, 0.002865863290532789
 Quasisymmetry objective=0.21425235281634286
 aspect=7.051045581204537
 mean iota=-0.8970448685263619

fun#480 - J=2.2e-01, Jf=2.7e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=2.7e-06, J_length=1.4e-06, J_CC=4.8e-08, J_CURVATURE=0.0e+00, J_MSC=2.3e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=1.8e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[12.4, 13.5, 13.8, 9.2, 11.7], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11657623622765348, -0.07808516323110042, 0.15326620288910692, 0.003404082297288559, 0.11490818908849436, 0.07651498484849799, 0.16976250189681327, 0.0028067220194347396
 Quasisymmetry objective=0.2142235290201682
 aspect=7.050902190160603
 mean iota=-0.8977380611436662

fun#481 - J=2.2e-01, Jf=2.6e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=2.6e-06, J_length=1.4e-06, J_CC=5.1e-08, J_CURVATURE=0.0e+00, J_MSC=2.8e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=2.0e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[12.7, 13.6, 13.9, 9.2, 11.6], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11655501719491614, -0.07808273218100967, 0.15332858860605986, 0.003313115889786723, 0.11485210889023154, 0.07665116938779727, 0.16975241659158996, 0.0027250668091647933
 Quasisymmetry objective=0.2141564964005867
 aspect=7.051222434058213
 mean iota=-0.8982866606318126

fun#482 - J=2.2e-01, Jf=2.6e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=2.6e-06, J_length=1.4e-06, J_CC=5.4e-08, J_CURVATURE=0.0e+00, J_MSC=6.6e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=1.0e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.3, 13.6, 13.7, 9.2, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11655796361263196, -0.07806984457937066, 0.153366393187991, 0.0032285094025187007, 0.11481374810651176, 0.07678215710487352, 0.16975599627066681, 0.002653433692503013
 Quasisymmetry objective=0.21407858042794958
 aspect=7.051694463258143
 mean iota=-0.8988155883132266

fun#483 - J=2.2e-01, Jf=2.6e-06, ⟨B·n⟩=5.2e-04, , C-C-Sep=0.05
Jf=2.6e-06, J_length=1.4e-06, J_CC=5.3e-08, J_CURVATURE=0.0e+00, J_MSC=2.9e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=1.3e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.0, 13.6, 13.8, 9.2, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11655650364804555, -0.07807623044987898, 0.15334766083021056, 0.0032704323364354643, 0.11483275606503608, 0.07671725204163056, 0.16975422252193634, 0.0026889282569629493
 Quasisymmetry objective=0.2141168734988908
 aspect=7.051460893961685
 mean iota=-0.898553555009623

fun#484 - J=2.2e-01, Jf=2.6e-06, ⟨B·n⟩=5.2e-04, , C-C-Sep=0.05
Jf=2.6e-06, J_length=1.4e-06, J_CC=4.8e-08, J_CURVATURE=0.0e+00, J_MSC=4.0e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=9.7e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.3, 13.9, 13.9, 9.2, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.1165628003128342, -0.07808026512689753, 0.15337114940398622, 0.0032316168240740534, 0.11481679427503898, 0.07677852583572321, 0.16976314220220567, 0.0026590350591239186
 Quasisymmetry objective=0.2141049103346503
 aspect=7.05142376514528
 mean iota=-0.8988243853230505

fun#485 - J=2.2e-01, Jf=2.6e-06, ⟨B·n⟩=5.2e-04, , C-C-Sep=0.05
Jf=2.6e-06, J_length=1.4e-06, J_CC=4.5e-08, J_CURVATURE=0.0e+00, J_MSC=3.0e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=8.6e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.4, 14.0, 13.9, 9.2, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11656225266464498, -0.07807039079466968, 0.15338375071803353, 0.0032052768993965706, 0.11479861155151484, 0.07680794186435143, 0.16976524956915873, 0.0026415190639430012
 Quasisymmetry objective=0.21411051478249632
 aspect=7.051281340184252
 mean iota=-0.8988652250694444

fun#486 - J=2.2e-01, Jf=2.6e-06, ⟨B·n⟩=5.2e-04, , C-C-Sep=0.05
Jf=2.6e-06, J_length=1.4e-06, J_CC=4.1e-08, J_CURVATURE=0.0e+00, J_MSC=3.5e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=8.7e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.5, 13.9, 13.9, 9.2, 11.6], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11654279232770635, -0.07803722550225768, 0.1533688839922369, 0.003170669318696912, 0.11472961716772251, 0.07683824827058035, 0.16977078192966558, 0.0026236593371508545
 Quasisymmetry objective=0.21407101200240575
 aspect=7.051572235413144
 mean iota=-0.8987224929951978

fun#487 - J=2.2e-01, Jf=2.6e-06, ⟨B·n⟩=5.2e-04, , C-C-Sep=0.05
Jf=2.6e-06, J_length=1.4e-06, J_CC=3.8e-08, J_CURVATURE=0.0e+00, J_MSC=3.8e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=4.1e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.4, 13.6, 13.8, 9.2, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11650698695048989, -0.07799115750635542, 0.15336056653698, 0.0031406778912752703, 0.11464658330641993, 0.07684511269873615, 0.1697557076691419, 0.0026006625680736854
 Quasisymmetry objective=0.21404793061850313
 aspect=7.05174295686935
 mean iota=-0.898378105395001

fun#488 - J=2.2e-01, Jf=2.6e-06, ⟨B·n⟩=5.2e-04, , C-C-Sep=0.05
Jf=2.6e-06, J_length=1.4e-06, J_CC=3.8e-08, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=3.9e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.4, 13.4, 13.7, 9.2, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11643796895910245, -0.07799150182727745, 0.1533866341811919, 0.003113162956530234, 0.11460052531576048, 0.07689635439897095, 0.16976361735780193, 0.002571778887894925
 Quasisymmetry objective=0.21406074903800257
 aspect=7.051498055431196
 mean iota=-0.8984212653581491

fun#489 - J=2.2e-01, Jf=2.5e-06, ⟨B·n⟩=5.2e-04, , C-C-Sep=0.05
Jf=2.5e-06, J_length=1.4e-06, J_CC=3.4e-08, J_CURVATURE=0.0e+00, J_MSC=2.5e-08, J_ALS=6.3e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.7, 13.6, 13.9, 9.1, 11.4], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11634427536215777, -0.07797147081796894, 0.1533828267529946, 0.003092528035459912, 0.11449874379798988, 0.07694616974067305, 0.16978744156376951, 0.0025419776313449377
 Quasisymmetry objective=0.21405781029286985
 aspect=7.051433775064584
 mean iota=-0.8982294337935929

fun#490 - J=2.2e-01, Jf=2.5e-06, ⟨B·n⟩=5.1e-04, , C-C-Sep=0.05
Jf=2.5e-06, J_length=1.4e-06, J_CC=3.6e-08, J_CURVATURE=0.0e+00, J_MSC=2.8e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.0, 13.7, 14.0, 9.2, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11628234829908567, -0.07795472673233562, 0.15340654114592958, 0.0030421680476640065, 0.11438331198146363, 0.0770181682969037, 0.1697973169762844, 0.002498248691923755
 Quasisymmetry objective=0.21405773527204933
 aspect=7.051267239887781
 mean iota=-0.8981854211659336

fun#491 - J=2.2e-01, Jf=2.5e-06, ⟨B·n⟩=5.1e-04, , C-C-Sep=0.05
Jf=2.5e-06, J_length=1.4e-06, J_CC=3.6e-08, J_CURVATURE=0.0e+00, J_MSC=8.6e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=7.6e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.4, 13.6, 14.3, 9.8, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11623729057554351, -0.0779338531669561, 0.15341081336939824, 0.002985940863780342, 0.11426853899785419, 0.07709691927822226, 0.16981141216054818, 0.002456913108788983
 Quasisymmetry objective=0.21400814219675657
 aspect=7.051585432321109
 mean iota=-0.8982134657437297

fun#492 - J=2.2e-01, Jf=2.5e-06, ⟨B·n⟩=5.1e-04, , C-C-Sep=0.05
Jf=2.5e-06, J_length=1.4e-06, J_CC=3.6e-08, J_CURVATURE=0.0e+00, J_MSC=3.6e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=9.6e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.2, 13.7, 14.1, 9.4, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11626391462988851, -0.07794618709986148, 0.15340828896512607, 0.003019164814785858, 0.11433635694143264, 0.07705038629249818, 0.16980308348962697, 0.002481337796173213
 Quasisymmetry objective=0.21403719635442536
 aspect=7.051397581639971
 mean iota=-0.8981968765109755

fun#493 - J=2.2e-01, Jf=2.5e-06, ⟨B·n⟩=5.1e-04, , C-C-Sep=0.05
Jf=2.5e-06, J_length=1.4e-06, J_CC=3.5e-08, J_CURVATURE=0.0e+00, J_MSC=3.3e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=7.9e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.3, 13.7, 14.2, 9.4, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11625197205837703, -0.07794107896422493, 0.15342084493296637, 0.0029907767472752227, 0.11430829452341905, 0.07708810033411034, 0.1698051139929214, 0.0024615636043039896
 Quasisymmetry objective=0.2140240591586719
 aspect=7.05143208163663
 mean iota=-0.8982865801994264

fun#494 - J=2.2e-01, Jf=2.5e-06, ⟨B·n⟩=5.1e-04, , C-C-Sep=0.05
Jf=2.5e-06, J_length=1.4e-06, J_CC=3.7e-08, J_CURVATURE=0.0e+00, J_MSC=2.7e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=7.5e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.2, 13.7, 14.3, 9.3, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11624448147129327, -0.07791161849792036, 0.1534203066582114, 0.002949645369608823, 0.11426258106202436, 0.07712882532162638, 0.16981417111868355, 0.002436357190275044
 Quasisymmetry objective=0.2140163910229545
 aspect=7.05138748412585
 mean iota=-0.8982262549804343

fun#495 - J=2.2e-01, Jf=2.5e-06, ⟨B·n⟩=5.1e-04, , C-C-Sep=0.05
Jf=2.5e-06, J_length=1.4e-06, J_CC=3.8e-08, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=6.7e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.5, 13.8, 14.2, 9.3, 11.4], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11623456455158307, -0.07789942963764045, 0.15343384796488727, 0.00290729190217064, 0.11419560510477289, 0.07719922471692582, 0.16983001917227158, 0.0023983376656485592
 Quasisymmetry objective=0.21400395695335828
 aspect=7.0513876210699244
 mean iota=-0.8983512290162073

fun#496 - J=2.2e-01, Jf=2.4e-06, ⟨B·n⟩=5.0e-04, , C-C-Sep=0.05
Jf=2.4e-06, J_length=1.4e-06, J_CC=3.7e-08, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=7.5e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.9, 13.6, 14.3, 9.4, 11.3], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11620881962771143, -0.07788209496207457, 0.15346007780284981, 0.0028522195385449955, 0.11414514114245886, 0.07727966054041188, 0.1698354036195605, 0.0023447283308192283
 Quasisymmetry objective=0.21399125803485589
 aspect=7.051365334498367
 mean iota=-0.8985128674585614

fun#497 - J=2.2e-01, Jf=2.4e-06, ⟨B·n⟩=5.0e-04, , C-C-Sep=0.05
Jf=2.4e-06, J_length=1.4e-06, J_CC=3.5e-08, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=5.4e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[15.1, 13.5, 14.3, 9.4, 11.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11620074875122241, -0.0778687553440783, 0.15347594496182332, 0.002803532156827217, 0.11412802860171033, 0.07735448469900146, 0.16986066808816994, 0.0023065247448971543
 Quasisymmetry objective=0.21400281811982863
 aspect=7.051072633316108
 mean iota=-0.8986908087757841

fun#498 - J=2.2e-01, Jf=2.4e-06, ⟨B·n⟩=5.0e-04, , C-C-Sep=0.05
Jf=2.4e-06, J_length=1.4e-06, J_CC=3.4e-08, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=4.0e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[15.5, 13.3, 14.2, 9.4, 11.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11621286074019652, -0.07782998261420362, 0.1534848457653568, 0.0027303713984064616, 0.11411049629379748, 0.07744812581473079, 0.16988657158292605, 0.002253545070701281
 Quasisymmetry objective=0.21399804760572871
 aspect=7.050899201132071
 mean iota=-0.8988630701771093

fun#499 - J=2.2e-01, Jf=2.4e-06, ⟨B·n⟩=5.0e-04, , C-C-Sep=0.05
Jf=2.4e-06, J_length=1.4e-06, J_CC=2.9e-08, J_CURVATURE=0.0e+00, J_MSC=4.2e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=6.6e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[15.9, 13.4, 14.3, 9.4, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11622748339124699, -0.07774745640500767, 0.15347496509233705, 0.002640143960434543, 0.11408732434049268, 0.07751957303212136, 0.1698758799808478, 0.002186926772990621
 Quasisymmetry objective=0.213931438061317
 aspect=7.051388230406531
 mean iota=-0.8988149111087247

fun#500 - J=2.2e-01, Jf=2.4e-06, ⟨B·n⟩=5.0e-04, , C-C-Sep=0.05
Jf=2.4e-06, J_length=1.4e-06, J_CC=2.7e-08, J_CURVATURE=7.2e-10, J_MSC=2.5e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=8.4e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.1, 13.4, 14.3, 9.3, 11.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11622606589615854, -0.07771370978863183, 0.15348553054325498, 0.0026012546779121772, 0.11407979707230373, 0.07755175442164695, 0.1698699906537131, 0.002152986838223433
 Quasisymmetry objective=0.21393785687082223
 aspect=7.051245286278132
 mean iota=-0.8987729877745749

fun#501 - J=2.2e-01, Jf=2.4e-06, ⟨B·n⟩=5.0e-04, , C-C-Sep=0.05
Jf=2.4e-06, J_length=1.4e-06, J_CC=2.6e-08, J_CURVATURE=0.0e+00, J_MSC=2.7e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=6.4e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[15.5, 13.7, 14.3, 9.3, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11621608687773978, -0.0776518830858339, 0.1534940984176429, 0.002542916100348363, 0.1140300795799159, 0.07758882753317398, 0.16986042756770986, 0.0021082991179677086
 Quasisymmetry objective=0.21395501574018688
 aspect=7.05097137157621
 mean iota=-0.8985265741273778

fun#502 - J=2.2e-01, Jf=2.4e-06, ⟨B·n⟩=5.0e-04, , C-C-Sep=0.05
Jf=2.4e-06, J_length=1.4e-06, J_CC=2.7e-08, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=6.4e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[15.2, 13.8, 14.5, 9.4, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11617623495698205, -0.07766168620751034, 0.15355945701839963, 0.0024884643340629896, 0.11400665140173875, 0.07767407068848733, 0.16985584788612482, 0.0020531211951954564
 Quasisymmetry objective=0.213989229627471
 aspect=7.050475122729795
 mean iota=-0.8988428976497632

fun#503 - J=2.2e-01, Jf=2.3e-06, ⟨B·n⟩=4.9e-04, , C-C-Sep=0.05
Jf=2.3e-06, J_length=1.4e-06, J_CC=2.6e-08, J_CURVATURE=0.0e+00, J_MSC=1.5e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=6.7e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.8, 13.9, 14.4, 9.3, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11612526217192136, -0.07762361138791632, 0.15357434455141775, 0.0024419747413462513, 0.11396588522534885, 0.07772107609723224, 0.16984951207676247, 0.0020061398602076374
 Quasisymmetry objective=0.21398998864496382
 aspect=7.050370055815724
 mean iota=-0.8987344734310453

fun#504 - J=2.2e-01, Jf=2.3e-06, ⟨B·n⟩=4.9e-04, , C-C-Sep=0.05
Jf=2.3e-06, J_length=1.4e-06, J_CC=2.6e-08, J_CURVATURE=0.0e+00, J_MSC=5.0e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=8.7e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.9, 13.8, 14.3, 9.4, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11605594581605094, -0.07755248777783551, 0.15357798340919637, 0.0023729230065527053, 0.11388408509257232, 0.07777141929947474, 0.16983381103308245, 0.0019444281974578695
 Quasisymmetry objective=0.21397013170079496
 aspect=7.050457704126071
 mean iota=-0.8984133966143903

fun#505 - J=2.2e-01, Jf=2.3e-06, ⟨B·n⟩=4.9e-04, , C-C-Sep=0.05
Jf=2.3e-06, J_length=1.4e-06, J_CC=2.6e-08, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=7.3e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.8, 13.9, 14.3, 9.4, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11609223192098997, -0.07758971995408925, 0.15357607852003197, 0.0024090705862036647, 0.11392690627329775, 0.07774506536472732, 0.16984203030126918, 0.0019767333560655412
 Quasisymmetry objective=0.21398040017376352
 aspect=7.050412161994142
 mean iota=-0.8985815244284795

fun#506 - J=2.2e-01, Jf=2.3e-06, ⟨B·n⟩=4.9e-04, , C-C-Sep=0.05
Jf=2.3e-06, J_length=1.4e-06, J_CC=2.6e-08, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=8.1e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.6, 13.7, 14.1, 9.4, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11606684641029474, -0.0775489596772511, 0.1536059675196335, 0.002364575494051924, 0.11390249678283683, 0.07776463584472394, 0.16980717922690244, 0.0019302897412506086
 Quasisymmetry objective=0.21399472905416703
 aspect=7.050213273489842
 mean iota=-0.8984213566813489

fun#507 - J=2.2e-01, Jf=2.3e-06, ⟨B·n⟩=4.8e-04, , C-C-Sep=0.05
Jf=2.3e-06, J_length=1.4e-06, J_CC=2.9e-08, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=9.3e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.4, 13.7, 14.0, 9.4, 11.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11607670533023182, -0.07748261835068605, 0.15358623987132483, 0.0023040813597639347, 0.11383677269246606, 0.07780494859280886, 0.1698052064037753, 0.0018895885414762473
 Quasisymmetry objective=0.21395537964072486
 aspect=7.050522647789334
 mean iota=-0.8982080001437714

fun#508 - J=2.2e-01, Jf=2.2e-06, ⟨B·n⟩=4.8e-04, , C-C-Sep=0.05
Jf=2.2e-06, J_length=1.4e-06, J_CC=3.0e-08, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=6.4e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.3, 13.6, 14.1, 9.4, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11608612597813582, -0.07742806750231074, 0.1535474816404714, 0.0022741208608664967, 0.11377904940926664, 0.07784665083540822, 0.16986543010996882, 0.001870048266147196
 Quasisymmetry objective=0.21401000828943456
 aspect=7.049893725462078
 mean iota=-0.897898869346992

fun#509 - J=2.2e-01, Jf=2.2e-06, ⟨B·n⟩=4.8e-04, , C-C-Sep=0.05
Jf=2.2e-06, J_length=1.4e-06, J_CC=2.3e-08, J_CURVATURE=0.0e+00, J_MSC=4.8e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=5.7e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.9, 12.9, 14.3, 9.4, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11604147042683721, -0.07739209164700611, 0.15355737639236458, 0.002223469877688286, 0.1137230093919728, 0.07792162853220476, 0.16988998076437503, 0.0018125986863587425
 Quasisymmetry objective=0.21403871800677263
 aspect=7.049490363712608
 mean iota=-0.8978404694419774

fun#510 - J=2.2e-01, Jf=2.2e-06, ⟨B·n⟩=4.8e-04, , C-C-Sep=0.05
Jf=2.2e-06, J_length=1.4e-06, J_CC=2.7e-08, J_CURVATURE=0.0e+00, J_MSC=1.5e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=5.7e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[14.2, 13.3, 14.1, 9.4, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11606904624735248, -0.07741430755745653, 0.1535512661575939, 0.0022547480140101173, 0.11375761537966365, 0.07787532809587862, 0.16987482017583116, 0.00184807511101042
 Quasisymmetry objective=0.2140207075091525
 aspect=7.049739681979724
 mean iota=-0.8978765534431025

fun#511 - J=2.2e-01, Jf=2.2e-06, ⟨B·n⟩=4.7e-04, , C-C-Sep=0.05
Jf=2.2e-06, J_length=1.4e-06, J_CC=2.7e-08, J_CURVATURE=0.0e+00, J_MSC=1.2e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=9.3e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.9, 13.2, 14.2, 9.5, 11.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11603188167505969, -0.07736607820306536, 0.15354956352993085, 0.002208380920092549, 0.113701003108547, 0.07790012733721476, 0.16985657964286682, 0.0018115005330055934
 Quasisymmetry objective=0.2139908358890248
 aspect=7.049986524149764
 mean iota=-0.8976536044434454

fun#512 - J=2.2e-01, Jf=2.2e-06, ⟨B·n⟩=4.7e-04, , C-C-Sep=0.05
Jf=2.2e-06, J_length=1.4e-06, J_CC=2.8e-08, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.8, 13.2, 14.2, 9.5, 11.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.11597040974252734, -0.07731715373231174, 0.15354936559014443, 0.002154415011606955, 0.11363821888204419, 0.07795801364280912, 0.16986388547000864, 0.0017640572495887892
 Quasisymmetry objective=0.2139841886620532
 aspect=7.049956724960845
 mean iota=-0.8974793583355744

fun#513 - J=2.2e-01, Jf=2.2e-06, ⟨B·n⟩=4.7e-04, , C-C-Sep=0.05
Jf=2.2e-06, J_length=1.4e-06, J_CC=2.6e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=6.4e-07, J_LENGTH_PENALTY=5.1e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[13.7, 13.2, 14.1, 9.5, 11.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
