
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06422646722819887
fun_coils_simple#1 - J=5.9e-02, Jf=5.9e-02, ⟨B·n⟩=2.0e-02, C-C-Sep=0.17 Jf=5.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=2.8e-07, J_LENGTH_PENALTY=4.4e-04 Coil lengths=sum([4.7, 4.7, 4.7])=14.0, curvature=[3.2, 4.5, 4.7], mean squared curvature=[3.9, 5.0, 5.1]
fun_coils_simple#2 - J=2.8e+00, Jf=1.2e+00, ⟨B·n⟩=1.1e-01, C-C-Sep=0.02 Jf=1.2e+00, J_length=2.0e-06, J_CC=6.9e-05, J_CURVATURE=6.3e-02, J_MSC=1.5e+00, J_ALS=2.4e-06, J_LENGTH_PENALTY=6.3e-02 Coil lengths=sum([6.9, 6.6, 6.1])=19.6, curvature=[163.5, 83.9, 74.3], mean squared curvature=[171.0, 52.0, 26.5]
fun_coils_simple#3 - J=2.7e-02, Jf=2.6e-02, ⟨B·n⟩=1.3e-02, C-C-Sep=0.19 Jf=2.6e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-05, J_MSC=1.1e-05, J_ALS=2.9e-07, J_LENGTH_PENALTY=4.8e-04 Coil lengths=sum([4.7, 4.7, 4.7])=14.0, curvature=[8.9, 5.8, 5.0], mean squared curvature=[5.4, 5.1, 5.1]
fun_coils_simple#4 - J=1.3e+01, Jf=6.5e-03, ⟨B·n⟩=6.9e-03, C-C-Sep=0.10 Jf=6.5e-03, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=1.2e-01, J_MSC=1.3e+01, J_ALS=3.0e-07, J_LENGTH_PENALTY=1.7e-03 Coil lengths=sum([5.0, 4.7, 4.7])=14.5, curvature=[808.3, 11.7, 5.7], mean squared curvature=[515.8, 8.9, 5.7]
fun_coils_simple#5 - J=2.2e-02, Jf=1.3e-02, ⟨B·n⟩=9.1e-03, C-C-Sep=0.16 Jf=1.3e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-03, J_MSC=8.8e-03, J_ALS=3.0e-07, J_LENGTH_PENALTY=5.5e-04 Coil lengths=sum([4.7, 4.7, 4.7])=14.1, curvature=[34.6, 5.5, 5.2], mean squared curvature=[18.3, 5.3, 5.2]
fun_coils_simple#6 - J=2.2e-02, Jf=2.1e-02, ⟨B·n⟩=1.2e-02, C-C-Sep=0.18 Jf=2.1e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=4.8e-07, J_MSC=1.9e-06, J_ALS=2.9e-07, J_LENGTH_PENALTY=4.8e-04 Coil lengths=sum([4.7, 4.7, 4.7])=14.0, curvature=[4.0, 5.7, 5.1], mean squared curvature=[4.5, 5.1, 5.2]
fun_coils_simple#7 - J=3.4e-01, Jf=1.4e-02, ⟨B·n⟩=9.2e-03, C-C-Sep=0.09 Jf=1.4e-02, J_length=1.4e-06, J_CC=1.2e-07, J_CURVATURE=1.5e-02, J_MSC=3.3e-01, J_ALS=3.3e-07, J_LENGTH_PENALTY=1.4e-03 Coil lengths=sum([4.9, 4.8, 4.7])=14.4, curvature=[98.4, 13.0, 5.8], mean squared curvature=[85.8, 8.5, 5.9]
fun_coils_simple#8 - J=1.4e-02, Jf=1.3e-02, ⟨B·n⟩=9.4e-03, C-C-Sep=0.17 Jf=1.3e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-04, J_MSC=3.0e-04, J_ALS=3.0e-07, J_LENGTH_PENALTY=5.1e-04 Coil lengths=sum([4.7, 4.7, 4.7])=14.1, curvature=[15.7, 6.3, 5.2], mean squared curvature=[7.4, 5.3, 5.2]
fun_coils_simple#9 - J=3.7e-01, Jf=2.7e-02, ⟨B·n⟩=1.3e-02, C-C-Sep=0.09 Jf=2.7e-02, J_length=1.4e-06, J_CC=1.8e-07, J_CURVATURE=1.5e-02, J_MSC=3.4e-01, J_ALS=3.6e-07, J_LENGTH_PENALTY=1.4e-03 Coil lengths=sum([4.9, 4.8, 4.8])=14.4, curvature=[85.7, 23.3, 6.1], mean squared curvature=[87.3, 11.1, 6.5]
fun_coils_simple#10 - J=7.1e-03, Jf=6.5e-03, ⟨B·n⟩=6.9e-03, C-C-Sep=0.16 Jf=6.5e-03, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-05, J_MSC=1.2e-04, J_ALS=3.1e-07, J_LENGTH_PENALTY=5.5e-04 Coil lengths=sum([4.7, 4.7, 4.7])=14.1, curvature=[7.6, 6.1, 5.3], mean squared curvature=[6.3, 5.8, 5.4]
fun_coils_simple#11 - J=4.8e-03, Jf=3.9e-03, ⟨B·n⟩=5.6e-03, C-C-Sep=0.14 Jf=3.9e-03, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=4.8e-05, J_MSC=2.1e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.3e-04 Coil lengths=sum([4.7, 4.7, 4.7])=14.1, curvature=[9.3, 7.9, 5.5], mean squared curvature=[6.6, 6.2, 5.6]
