index,Nfeval,J,Jf,J_length,J_CC,J_CURVATURE,J_LENGTH_PENALTY,J_MSC,J_ALS,Lengths,curvatures,msc,B.n,C-C-Sep,Jquasisymmetry,Jiota,Jaspect
0,1,0.004893623560333402,8.561829348746571e-07,2.0000259015289515e-06,0.0,1.1816970850062274e-10,1.0166623526906581e-10,8.746578525827316e-11,1.1789927427362633e-07,20.000259015289515,19.227523270317363,20.00250687753197,0.00012349548472866766,0.12542738898967884,2.167484344763954e-05,1.162472617141059e-11,2.6587504984853875e-14
1,2,850.0,40.11102922522092,2.057339199340243e-06,4.8535408922635684e-05,0.007623521514414523,0.0012738256375808346,0.15141243727172732,1.2707853596538976e-07,20.57339199340243,81.57641334000108,82.66453561963574,0.15284101392901547,0.021199369778319672,0.0,0.0,0.0
2,3,0.15365177209738165,2.7860865019499407e-05,2.0000160226695997e-06,0.0,8.804862235000776e-11,6.248985424059596e-11,1.4831417510030254e-12,1.1790740055133602e-07,20.000160226695996,19.217701827596407,19.986249473629535,0.000646255797788793,0.1254549538983883,0.013748796254017061,7.192098028180011e-08,1.1615369909064897e-06
3,4,0.004894475868626439,8.559906066398635e-07,2.000025783152886e-06,0.0,1.1633785030248688e-10,1.0052147756900718e-10,7.200416944511356e-11,1.1789937164960571e-07,20.000257831528863,19.227311773527795,20.002311637654373,0.00012362379032624602,0.12542771722966928,2.357696352072053e-05,4.54019103396351e-11,1.5598075547590153e-10
4,5,0.004889281658393505,8.552847048617969e-07,2.000025864215503e-06,0.0,1.175883154239278e-10,1.0130358922811974e-10,8.227023790329027e-11,1.1789930496761598e-07,20.000258642155032,19.22745660743119,20.0024453346445,0.0001234752372396895,0.12542749244922863,2.185379116967753e-05,1.9927379460555445e-11,1.4626040450172773e-11
5,6,0.004883270994112514,8.540971660941016e-07,2.000025809234824e-06,0.0,1.166087244807566e-10,1.0060007976680263e-10,7.474892730742339e-11,1.1789934675672928e-07,20.00025809234824,19.227345826708035,20.00234876268779,0.00012347917952561317,0.12542765269119074,2.182506648254057e-05,3.3957607110464904e-11,1.7895733297374498e-10
6,7,0.004877294597021836,8.529207664082163e-07,2.0000257394057464e-06,0.0,1.1396122692249932e-10,9.917177131762727e-11,6.283854898881349e-11,1.1789940804377842e-07,20.000257394057464,19.227074342173974,20.002170753397706,0.00012344336772741462,0.12542772038203076,2.1807736028292235e-05,4.138923741576347e-11,1.992073683544857e-09
7,8,0.004877009293601317,8.526712594015528e-07,2.0000257057582735e-06,0.0,1.1030780103658888e-10,9.777433352772802e-11,5.406077251049668e-11,1.1789947944316558e-07,20.000257057582736,19.226723071869372,20.00201141743037,0.00012344114188163056,0.12542758968683954,2.2836030610561127e-05,1.0584516566881934e-11,7.795780132923086e-09
8,9,0.00487680713842318,8.526317926368825e-07,2.0000257076997747e-06,0.0,1.1008260717401492e-10,9.77347975016674e-11,5.3828984440893895e-11,1.1789948398389343e-07,20.000257076997748,19.226703102885754,20.002006792869466,0.00012343778540741316,0.1254275726336103,2.283344337289108e-05,8.402200354460017e-12,8.239780791182648e-09
9,10,0.004876155377748211,8.525045595893612e-07,2.0000257154661224e-06,0.0,1.0918789536755738e-10,9.75782229493392e-11,5.2909051829514467e-11,1.1789950214744106e-07,20.000257154661224,19.2266232271268,20.001988295095053,0.00012342447939753826,0.125427504420695,2.282633553534584e-05,2.1895970000219346e-12,1.013871842140422e-08
10,11,0.004875914335072517,8.524554376131023e-07,2.0000257361574063e-06,0.0,1.0841170075700611e-10,9.756178656156459e-11,5.272483837875345e-11,1.1789950929277696e-07,20.000257361574064,19.22655823876935,20.00198441355606,0.00012341564072289687,0.12542740513573328,2.283423690342198e-05,3.7212220007557285e-15,1.1871639090019227e-08
11,12,0.00487562045660305,8.523895138284377e-07,2.0000258189270985e-06,0.0,1.0537851751115309e-10,9.751465323857468e-11,5.202078063150849e-11,1.1789953788229965e-07,20.000258189270987,19.226298287568415,20.001968892714046,0.0001233825558305941,0.12542700799593806,2.2876584404061245e-05,3.8742025829840133e-11,2.0169685812682224e-08
12,13,0.004875370603971549,8.523395914752418e-07,2.000025843476487e-06,0.0,1.0488970115988851e-10,9.757921120330234e-11,5.2118590352703716e-11,1.1789952762427928e-07,20.000258434764874,19.226257130285795,20.00197046933239,0.0001233763604899487,0.12542688834174437,2.2874974902379394e-05,5.311012038790408e-11,2.1785045946128864e-08
13,14,0.004874580396620058,8.521806320464626e-07,2.0000259416763676e-06,0.0,1.029642402267212e-10,9.78467715747467e-11,5.256124649039182e-11,1.1789948659554894e-07,20.000259416763676,19.226092502123016,20.0019767787015,0.00012335681181541746,0.12542640972505917,2.2870753203517727e-05,1.3320308847108974e-10,2.8868606175687334e-08
14,15,0.004874766840338725,8.52196469916217e-07,2.0000263345130728e-06,0.0,9.573925200623408e-11,9.906627637454084e-11,5.515455898325141e-11,1.1789932253424371e-07,20.00026334513073,19.225434004955204,20.00200206250945,0.00012333302586483677,0.12542449525975222,2.2889362917793355e-05,8.155867876116307e-10,6.715605304640899e-08
15,16,0.004874419994588745,8.521230508553125e-07,2.000026386886163e-06,0.0,9.505137531727617e-11,9.927769717415096e-11,5.562598771121391e-11,1.1789929260561902e-07,20.00026386886163,19.22536927056969,20.002006834745146,0.00012332311661814615,0.1254242911681276,2.2896389430416217e-05,9.03455884713311e-10,7.176696418647981e-08
