
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06451762722667326
fun_coils_simple#1 - J=6.1e-02, Jf=5.8e-02, ⟨B·n⟩=1.3e-02, C-C-Sep=0.20 Jf=5.8e-02, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=8.9e-09, J_MSC=3.8e-07, J_ALS=1.1e-07, J_LENGTH_PENALTY=2.7e-03 Coil lengths=sum([6.0, 6.0])=12.0, curvature=[3.7, 5.0], mean squared curvature=[3.9, 5.1]
fun_coils_simple#2 - J=1.5e+00, Jf=1.4e+00, ⟨B·n⟩=6.9e-02, C-C-Sep=0.10 Jf=1.4e+00, J_length=1.6e-06, J_CC=1.8e-09, J_CURVATURE=1.4e-02, J_MSC=5.3e-02, J_ALS=2.2e-06, J_LENGTH_PENALTY=6.9e-02 Coil lengths=sum([7.9, 8.3])=16.2, curvature=[113.6, 109.7], mean squared curvature=[26.5, 29.4]
fun_coils_simple#3 - J=7.7e-03, Jf=5.0e-03, ⟨B·n⟩=4.2e-03, C-C-Sep=0.21 Jf=5.0e-03, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-05, J_MSC=4.6e-06, J_ALS=1.2e-07, J_LENGTH_PENALTY=2.7e-03 Coil lengths=sum([6.0, 6.0])=12.0, curvature=[6.1, 6.6], mean squared curvature=[4.2, 5.3]
fun_coils_simple#4 - J=6.0e-03, Jf=3.7e-03, ⟨B·n⟩=3.7e-03, C-C-Sep=0.19 Jf=3.7e-03, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-05, J_MSC=6.5e-08, J_ALS=1.3e-07, J_LENGTH_PENALTY=2.3e-03 Coil lengths=sum([6.0, 6.0])=12.0, curvature=[6.1, 6.2], mean squared curvature=[4.0, 5.0]
fun_coils_simple#5 - J=5.0e-03, Jf=3.2e-03, ⟨B·n⟩=3.4e-03, C-C-Sep=0.19 Jf=3.2e-03, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-05, J_MSC=0.0e+00, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.8e-03 Coil lengths=sum([5.9, 5.9])=11.9, curvature=[4.6, 6.3], mean squared curvature=[3.6, 4.9]
fun_coils_simple#6 - J=2.5e-03, Jf=2.0e-03, ⟨B·n⟩=2.7e-03, C-C-Sep=0.22 Jf=2.0e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=9.0e-06, J_MSC=0.0e+00, J_ALS=1.4e-07, J_LENGTH_PENALTY=4.5e-04 Coil lengths=sum([5.7, 5.7])=11.4, curvature=[4.8, 6.5], mean squared curvature=[3.2, 4.5]
fun_coils_simple#7 - J=3.2e-03, Jf=1.9e-03, ⟨B·n⟩=2.8e-03, C-C-Sep=0.23 Jf=1.9e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-03, J_MSC=1.2e-03, J_ALS=1.7e-07, J_LENGTH_PENALTY=5.7e-05 Coil lengths=sum([5.6, 5.5])=11.1, curvature=[52.7, 9.7], mean squared curvature=[9.8, 5.5]
fun_coils_simple#8 - J=1.7e-03, Jf=1.5e-03, ⟨B·n⟩=2.2e-03, C-C-Sep=0.24 Jf=1.5e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-04, J_MSC=0.0e+00, J_ALS=1.6e-07, J_LENGTH_PENALTY=1.9e-04 Coil lengths=sum([5.7, 5.6])=11.3, curvature=[16.7, 7.8], mean squared curvature=[4.2, 4.8]
fun_coils_simple#9 - J=1.5e-03, Jf=1.3e-03, ⟨B·n⟩=2.1e-03, C-C-Sep=0.24 Jf=1.3e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=5.4e-04, J_MSC=7.2e-05, J_ALS=1.7e-07, J_LENGTH_PENALTY=8.5e-05 Coil lengths=sum([5.6, 5.6])=11.2, curvature=[33.4, 8.1], mean squared curvature=[6.2, 5.0]
fun_coils_simple#10 - J=1.3e-03, Jf=1.3e-03, ⟨B·n⟩=2.1e-03, C-C-Sep=0.25 Jf=1.3e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-04, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=6.7e-05 Coil lengths=sum([5.6, 5.6])=11.2, curvature=[17.6, 7.4], mean squared curvature=[4.2, 4.8]
fun_coils_simple#11 - J=1.3e-03, Jf=1.2e-03, ⟨B·n⟩=2.1e-03, C-C-Sep=0.25 Jf=1.2e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-04, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=5.9e-05 Coil lengths=sum([5.6, 5.6])=11.1, curvature=[17.0, 7.5], mean squared curvature=[4.2, 4.9]
fun_coils_simple#12 - J=1.2e-03, Jf=1.2e-03, ⟨B·n⟩=2.0e-03, C-C-Sep=0.25 Jf=1.2e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=9.1e-05, J_MSC=1.1e-06, J_ALS=1.8e-07, J_LENGTH_PENALTY=2.5e-05 Coil lengths=sum([5.6, 5.5])=11.1, curvature=[15.3, 7.8], mean squared curvature=[4.2, 5.2]
fun_coils_simple#13 - J=1.2e-03, Jf=1.1e-03, ⟨B·n⟩=2.0e-03, C-C-Sep=0.25 Jf=1.1e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=3.7e-05, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=6.9e-05 Coil lengths=sum([5.6, 5.6])=11.2, curvature=[13.0, 5.8], mean squared curvature=[3.8, 4.7]
fun_coils_simple#14 - J=1.2e-03, Jf=1.1e-03, ⟨B·n⟩=2.0e-03, C-C-Sep=0.25 Jf=1.1e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=5.7e-05, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=4.2e-05 Coil lengths=sum([5.6, 5.6])=11.1, curvature=[14.2, 6.7], mean squared curvature=[4.0, 4.8]
fun_coils#1 - J=1.2e-03, Jf=1.1e-03, ⟨B·n⟩=2.0e-03, C-C-Sep=0.25 Jf=1.1e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=5.7e-05, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=4.2e-05 Coil lengths=sum([5.6, 5.6])=11.1, curvature=[14.2, 6.7], mean squared curvature=[4.0, 4.8]
fun_coils#2 - J=1.0e+01, Jf=1.7e+00, ⟨B·n⟩=9.7e-02, C-C-Sep=0.06 Jf=1.7e+00, J_length=5.0e-06, J_CC=9.2e-05, J_CURVATURE=1.0e-01, J_MSC=1.2e+00, J_ALS=8.6e-05, J_LENGTH_PENALTY=7.0e+00 Coil lengths=sum([42.8, 7.6])=50.4, curvature=[162.6, 196.1], mean squared curvature=[41.3, 158.1]
fun_coils#3 - J=1.3e-03, Jf=1.1e-03, ⟨B·n⟩=2.0e-03, C-C-Sep=0.25 Jf=1.1e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-04, J_MSC=4.3e-05, J_ALS=1.7e-07, J_LENGTH_PENALTY=4.7e-05 Coil lengths=sum([5.6, 5.6])=11.1, curvature=[15.6, 5.9], mean squared curvature=[5.9, 4.7]
fun_coils#4 - J=1.1e-03, Jf=1.1e-03, ⟨B·n⟩=2.0e-03, C-C-Sep=0.25 Jf=1.1e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=7.7e-06, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=4.2e-05 Coil lengths=sum([5.6, 5.6])=11.1, curvature=[6.6, 6.3], mean squared curvature=[3.9, 4.8]
fun_coils#5 - J=1.1e-03, Jf=1.1e-03, ⟨B·n⟩=2.0e-03, C-C-Sep=0.25 Jf=1.1e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=4.8e-06, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=4.2e-05 Coil lengths=sum([5.6, 5.6])=11.1, curvature=[6.2, 6.0], mean squared curvature=[3.9, 4.7]
fun_coils#6 - J=1.1e-03, Jf=1.1e-03, ⟨B·n⟩=1.9e-03, C-C-Sep=0.26 Jf=1.1e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-06, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=4.0e-05 Coil lengths=sum([5.6, 5.6])=11.1, curvature=[5.0, 5.5], mean squared curvature=[3.7, 4.7]
fun_coils#7 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=1.9e-03, C-C-Sep=0.26 Jf=1.0e-03, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-06, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=3.9e-05 Coil lengths=sum([5.6, 5.6])=11.1, curvature=[6.0, 5.9], mean squared curvature=[3.5, 4.7]
fun_coils#8 - J=1.0e-03, Jf=9.7e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.25 Jf=9.7e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-06, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=4.6e-05 Coil lengths=sum([5.6, 5.6])=11.1, curvature=[5.4, 5.9], mean squared curvature=[3.8, 4.9]
