
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 1.4950781826898709e-05
fun_coils_simple#1 - J=2.0e-03, Jf=1.9e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.11 Jf=1.9e-05, J_length=4.4e-06, J_CC=3.5e-08, J_CURVATURE=4.1e-06, J_MSC=2.0e-03, J_ALS=1.1e-06, J_LENGTH_PENALTY=1.3e-10 Coil lengths=sum([4.5, 4.5, 4.4, 4.2, 4.3, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[6.9, 6.2, 7.8, 11.1, 8.3, 9.1, 11.2, 8.9, 10.2, 9.8], mean squared curvature=[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]
fun_coils#271 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=6.8e-10, J_CURVATURE=0.0e+00, J_MSC=3.7e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=4.4e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 7.9, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#272 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=6.9e-10, J_CURVATURE=0.0e+00, J_MSC=4.2e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=8.7e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 7.9, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#273 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=6.4e-10, J_CURVATURE=0.0e+00, J_MSC=4.3e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=1.0e-09 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 7.9, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#274 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=6.1e-10, J_CURVATURE=0.0e+00, J_MSC=5.2e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=9.9e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#275 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=5.7e-10, J_CURVATURE=0.0e+00, J_MSC=4.0e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=7.2e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 7.9, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#276 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=5.6e-10, J_CURVATURE=0.0e+00, J_MSC=3.5e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=6.8e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#277 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=5.3e-10, J_CURVATURE=0.0e+00, J_MSC=3.1e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=5.5e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#278 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=4.9e-10, J_CURVATURE=0.0e+00, J_MSC=3.4e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=2.9e-09 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#279 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=5.1e-10, J_CURVATURE=0.0e+00, J_MSC=3.0e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=5.2e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#280 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=4.5e-10, J_CURVATURE=0.0e+00, J_MSC=8.1e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.1, 9.6, 7.6, 7.5, 7.5], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#281 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=5.1e-10, J_CURVATURE=0.0e+00, J_MSC=3.0e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=5.1e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#282 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=5.0e-10, J_CURVATURE=0.0e+00, J_MSC=3.0e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=1.0e-09 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#283 - J=3.1e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=5.1e-10, J_CURVATURE=0.0e+00, J_MSC=3.0e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=5.4e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#284 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=4.3e-10, J_CURVATURE=0.0e+00, J_MSC=3.1e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=4.2e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.3, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#285 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=4.2e-10, J_CURVATURE=0.0e+00, J_MSC=3.1e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=4.8e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.3, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#286 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=4.5e-10, J_CURVATURE=0.0e+00, J_MSC=3.2e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=5.9e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#287 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=5.0e-10, J_CURVATURE=0.0e+00, J_MSC=3.1e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=4.8e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.0, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#288 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=7.1e-10, J_CURVATURE=0.0e+00, J_MSC=6.7e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=2.0e-09 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.1, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#289 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=5.8e-10, J_CURVATURE=0.0e+00, J_MSC=3.3e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=7.0e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.1, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#290 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=7.8e-10, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=1.2e-06, J_LENGTH_PENALTY=7.2e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.1, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#291 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=6.4e-10, J_CURVATURE=0.0e+00, J_MSC=3.9e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=5.6e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.1, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#292 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=7.5e-10, J_CURVATURE=0.0e+00, J_MSC=3.2e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=5.8e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.1, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#293 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=8.0e-10, J_CURVATURE=0.0e+00, J_MSC=3.9e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=5.3e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.1, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#294 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=8.5e-10, J_CURVATURE=0.0e+00, J_MSC=3.1e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=5.1e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.1, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#295 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=8.2e-10, J_CURVATURE=0.0e+00, J_MSC=3.2e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=4.9e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.1, 9.6, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#296 - J=3.0e-06, Jf=1.9e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.9e-06, J_length=4.4e-06, J_CC=8.0e-10, J_CURVATURE=0.0e+00, J_MSC=3.1e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=4.9e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.0, 6.2, 7.6, 8.8, 8.1, 9.7, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#297 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=7.8e-10, J_CURVATURE=0.0e+00, J_MSC=3.8e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=4.0e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.5, 6.1, 6.2, 7.6, 8.8, 8.2, 9.7, 7.6, 7.5, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#298 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=7.5e-10, J_CURVATURE=0.0e+00, J_MSC=4.1e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=6.3e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.5, 6.1, 6.2, 7.6, 8.8, 8.2, 9.7, 7.6, 7.6, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#299 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=7.5e-10, J_CURVATURE=0.0e+00, J_MSC=5.1e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=2.9e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.5, 6.1, 6.2, 7.6, 8.8, 8.2, 9.7, 7.6, 7.6, 7.6], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#300 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=5.9e-10, J_CURVATURE=0.0e+00, J_MSC=3.4e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=2.8e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.5, 6.1, 6.2, 7.6, 8.8, 8.2, 9.8, 7.7, 7.6, 7.5], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#301 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=5.9e-10, J_CURVATURE=0.0e+00, J_MSC=3.1e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=4.0e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.5, 6.1, 6.2, 7.6, 8.8, 8.2, 9.8, 7.7, 7.6, 7.5], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#302 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=6.4e-10, J_CURVATURE=0.0e+00, J_MSC=3.7e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=9.3e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.5, 6.1, 6.2, 7.7, 8.8, 8.2, 9.9, 7.7, 7.6, 7.5], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#303 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=6.6e-10, J_CURVATURE=0.0e+00, J_MSC=1.9e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=7.0e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.5, 6.1, 6.2, 7.7, 8.8, 8.2, 9.9, 7.7, 7.6, 7.5], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#304 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=5.8e-10, J_CURVATURE=0.0e+00, J_MSC=2.5e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=6.9e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.1, 6.2, 7.7, 8.8, 8.2, 9.9, 7.7, 7.6, 7.5], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#305 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=5.6e-10, J_CURVATURE=0.0e+00, J_MSC=4.3e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=9.2e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.1, 6.2, 7.7, 8.7, 8.3, 10.0, 7.8, 7.6, 7.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#306 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=5.6e-10, J_CURVATURE=0.0e+00, J_MSC=3.6e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=7.2e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.1, 6.2, 7.7, 8.7, 8.3, 10.0, 7.8, 7.6, 7.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#307 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=5.8e-10, J_CURVATURE=0.0e+00, J_MSC=3.5e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=3.3e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.1, 6.2, 7.7, 8.7, 8.3, 10.0, 7.8, 7.7, 7.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#308 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=6.8e-10, J_CURVATURE=2.0e-09, J_MSC=3.8e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=5.6e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.1, 6.2, 7.7, 8.7, 8.3, 10.1, 7.8, 7.7, 7.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#309 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=6.3e-10, J_CURVATURE=2.6e-10, J_MSC=3.4e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=3.8e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.1, 6.2, 7.7, 8.7, 8.3, 10.0, 7.8, 7.7, 7.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
fun_coils#310 - J=3.0e-06, Jf=1.8e-06, ⟨B·n⟩=2.1e-04, C-C-Sep=0.12 Jf=1.8e-06, J_length=4.4e-06, J_CC=8.6e-10, J_CURVATURE=0.0e+00, J_MSC=2.8e-09, J_ALS=1.2e-06, J_LENGTH_PENALTY=6.7e-10 Coil lengths=sum([4.5, 4.5, 4.5, 4.1, 4.2, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[5.4, 6.1, 6.2, 7.7, 8.7, 8.3, 10.0, 7.8, 7.7, 7.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
