index,Nfeval,J,Jf,J_length,J_CC,J_CURVATURE,J_LENGTH_PENALTY,J_MSC,J_ALS,Lengths,curvatures,msc,B.n,C-C-Sep
0,1,4.779202321852817e-06,4.7605230106159164e-06,1.078777296962801e-06,0.0,5.553230943121905e-10,1.8679311236900052e-08,0.0,4.0598726456941136e-07,10.78777296962801,11.96041888263895,11.670284980764269,0.000357734262453697,0.2367164356839435
1,2,0.510354987956757,0.13963983878241457,1.880426261825297e-06,0.0004508537135864667,0.013911721612868551,0.3214754958599654,0.048788799600790626,3.2158974525660396e-06,18.80426261825297,149.83313797307733,43.094752157769605,0.04155927972623029,0.05986418994140997
2,3,4.82654361020942e-06,4.807724979179175e-06,1.0787780164281015e-06,0.0,2.936399364335355e-10,1.8818631030245184e-08,0.0,4.0597777165924405e-07,10.787780164281015,11.951002611609539,11.664739187740143,0.00036266087365905905,0.23670941026404782
3,4,4.778446323671885e-06,4.7597519697009395e-06,1.0787773747743283e-06,0.0,5.220950173968971e-10,1.869435397094505e-08,0.0,4.059862115489308e-07,10.787773747743284,11.95937019986233,11.669662540566234,0.0003579655729587348,0.2367156528257338
4,5,4.778174243453913e-06,4.759426176521275e-06,1.0787776523601315e-06,0.0,5.811706277165411e-10,1.8748066932638188e-08,0.0,4.0598554818395813e-07,10.787776523601316,11.961211423034941,11.67034098833529,0.0003579031794481073,0.23671497375589706
5,6,4.777981557884624e-06,4.75917703160522e-06,1.0787779437107912e-06,0.0,6.831315451163015e-10,1.880452627940407e-08,0.0,4.059848258962514e-07,10.787779437107911,11.964181486326718,11.67180325124526,0.0003578746899638793,0.2367123602042924
6,7,4.777829473544985e-06,4.758971720760473e-06,1.078778217978552e-06,0.0,8.320008762650323e-10,1.8857752784511334e-08,0.0,4.0598507245253896e-07,10.78778217978552,11.968144861741099,11.673467193133455,0.00035791031474193707,0.23670897111778266
7,8,4.777546261319972e-06,4.75862917978577e-06,1.0787785232344372e-06,0.0,1.2465985355807854e-09,1.8917081534202235e-08,0.0,4.0598617350181793e-07,10.787785232344373,11.977605580203582,11.677381956033406,0.00035805269324002813,0.23669926740835226
8,9,4.777167339372716e-06,4.758305368250856e-06,1.0787782396984137e-06,0.0,1.8600302230341386e-09,1.8861971121859657e-08,0.0,4.0598765218237705e-07,10.787782396984138,11.989055908258907,11.681012638776583,0.00035816684042045034,0.23668648374756107
9,10,4.7761096303644345e-06,4.757631108432035e-06,1.0787762553244285e-06,0.0,4.3633688191161845e-09,1.847852193239934e-08,0.0,4.059930290289626e-07,10.787762553244285,12.022635950182924,11.690200179812043,0.000358357032800936,0.2366458527266505
10,11,4.774446013256633e-06,4.756787101510402e-06,1.0787719435441294e-06,0.0,1.0630329816248245e-08,1.7658911746230148e-08,0.0,4.060059691141806e-07,10.787719435441295,12.076944269426596,11.701556952151636,0.0003583078314338436,0.2365782702585765
11,12,4.772323711022436e-06,4.756007381347302e-06,1.0787646582953137e-06,0.0,2.3715796834832526e-08,1.6316329675134275e-08,0.0,4.060314651758265e-07,10.787646582953137,12.149898682737428,11.7125368794756,0.0003580488146490044,0.23648020984381696
12,13,4.770621036597338e-06,4.755272053310306e-06,1.0787592215272913e-06,0.0,3.5710021247192805e-08,1.5348983287031992e-08,0.0,4.0606813107625735e-07,10.787592215272914,12.198161869809061,11.71171383095258,0.00035777575252756496,0.23640760097917907
13,1,5.212399188920789e-06,4.755272053310306e-06,1.0787592215272913e-06,0.0,3.5710021247192805e-08,1.5348983287031992e-08,0.0,4.0606813107625735e-07,10.787592215272914,12.198161869809061,11.71171383095258,0.00035777575252756496,0.23640760097917907
14,2,1.561753108903715,0.13167291668936443,2.7668453425643974e-06,0.002205193526527066,0.002703413024105691,1.4251131581551595,5.233530738195581e-05,6.092201176463057e-06,27.668453425643975,38.203540048053874,12.880425399061917,0.029250842564604737,0.0340585662129167
15,3,5.261551331038922e-06,4.8446226119491895e-06,1.0787311455509985e-06,0.0,0.0,1.0823967975297452e-08,0.0,4.06104751114435e-07,10.787311455509986,11.923697663279814,11.612005182047705,0.00036240260458625015,0.23643259526408883
16,4,5.198832538971931e-06,4.763678545739353e-06,1.078750535883364e-06,0.0,1.5209615489595176e-08,1.3864906134593645e-08,0.0,4.060794716083881e-07,10.787505358833641,12.106572686214605,11.680830509079483,0.00035844417049122023,0.23641527134191856
17,5,5.185062848153212e-06,4.7602646268007004e-06,1.0787448246538697e-06,0.0,5.776843944197409e-09,1.2930165804539556e-08,0.0,4.0609121160377393e-07,10.787448246538698,12.037274691237233,11.656898272059783,0.0003577617222963926,0.2364272955798209
