
Aspect ratio at max_mode 2: 7.000939837356601
Mean iota at 2: 0.4633109103332647
Squared flux at max_mode 2: 0.001000073814318615
fun_coils_simple#1 - J=7.1e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=9.6e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
fun_coils_simple#12 - J=2.5e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-07, J_MSC=1.5e-03, J_ALS=9.6e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.1, 5.3, 3.6, 4.5, 6.9, 10.7, 10.2, 7.8], mean squared curvature=[14.2, 7.8, 5.9, 5.8, 9.8, 10.5, 12.1, 12.9]
fun_coils_simple#13 - J=2.4e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=4.7e-07, J_MSC=1.4e-03, J_ALS=9.6e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.1, 5.3, 3.6, 4.5, 6.9, 10.9, 9.2, 9.1], mean squared curvature=[14.1, 7.8, 5.9, 5.8, 9.7, 10.1, 11.9, 12.7]
fun_coils_simple#14 - J=2.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-06, J_MSC=1.2e-03, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.2, 5.3, 3.6, 4.5, 6.7, 11.5, 7.2, 9.1], mean squared curvature=[13.8, 7.8, 5.9, 5.8, 9.5, 9.7, 11.8, 12.6]
fun_coils_simple#15 - J=2.1e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-06, J_MSC=1.1e-03, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.3, 5.3, 3.6, 4.5, 6.7, 11.6, 6.5, 6.9], mean squared curvature=[13.7, 7.8, 5.9, 5.8, 9.4, 9.7, 11.7, 12.3]
fun_coils_simple#16 - J=2.0e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-06, J_MSC=1.0e-03, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.3, 5.3, 3.6, 4.5, 6.7, 11.9, 6.7, 6.9], mean squared curvature=[13.6, 7.8, 5.9, 5.8, 9.4, 9.8, 11.5, 12.1]
fun_coils_simple#17 - J=1.9e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-06, J_MSC=9.1e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.4, 5.3, 3.6, 4.5, 6.6, 12.1, 7.0, 6.8], mean squared curvature=[13.6, 7.8, 5.9, 5.8, 9.3, 9.9, 11.4, 11.9]
fun_coils_simple#18 - J=1.8e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-06, J_MSC=8.2e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.5, 5.3, 3.6, 4.5, 6.6, 12.4, 6.7, 6.6], mean squared curvature=[13.5, 7.8, 5.9, 5.8, 9.2, 10.2, 11.2, 11.7]
fun_coils_simple#19 - J=1.8e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-06, J_MSC=7.6e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.5, 5.3, 3.6, 4.5, 6.5, 11.5, 5.9, 14.2], mean squared curvature=[13.3, 7.8, 5.9, 5.8, 9.1, 10.0, 11.0, 11.8]
fun_coils_simple#20 - J=1.7e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-06, J_MSC=6.8e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.5, 5.3, 3.6, 4.5, 6.5, 11.3, 5.9, 6.1], mean squared curvature=[13.3, 7.8, 5.9, 5.8, 9.0, 10.1, 10.9, 11.4]
fun_coils_simple#21 - J=1.7e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=6.2e-07, J_MSC=6.6e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.5, 5.3, 3.6, 4.5, 6.5, 11.1, 5.8, 6.0], mean squared curvature=[13.3, 7.8, 5.9, 5.8, 9.0, 10.0, 10.9, 11.3]
fun_coils_simple#22 - J=1.6e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-07, J_MSC=6.3e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.5, 5.3, 3.6, 4.5, 6.5, 10.7, 5.7, 5.9], mean squared curvature=[13.2, 7.8, 5.9, 5.8, 9.0, 10.0, 10.8, 11.3]
fun_coils_simple#23 - J=1.6e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=4.3e-08, J_MSC=6.0e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.3, 5.3, 3.6, 4.5, 6.4, 10.4, 5.6, 5.9], mean squared curvature=[13.1, 7.8, 5.9, 5.8, 8.9, 10.0, 10.8, 11.2]
fun_coils_simple#24 - J=1.5e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.4e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.2, 5.3, 3.6, 4.5, 6.4, 9.7, 5.7, 5.9], mean squared curvature=[13.0, 7.8, 5.9, 5.8, 8.9, 10.0, 10.7, 11.1]
fun_coils_simple#25 - J=1.5e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=9.6e-08, J_MSC=4.9e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 6.3, 10.6, 6.5, 5.9], mean squared curvature=[12.8, 7.8, 5.9, 5.8, 8.8, 10.3, 10.6, 11.1]
fun_coils_simple#26 - J=1.4e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-07, J_MSC=4.3e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.1, 5.3, 3.6, 4.5, 6.3, 11.0, 6.9, 5.6], mean squared curvature=[12.8, 7.8, 5.9, 5.8, 8.7, 10.1, 10.5, 10.8]
fun_coils_simple#27 - J=1.4e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=6.3e-07, J_MSC=4.0e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.1, 5.3, 3.6, 4.5, 6.3, 11.4, 7.2, 5.7], mean squared curvature=[12.7, 7.8, 5.9, 5.8, 8.7, 10.1, 10.4, 10.7]
fun_coils_simple#28 - J=1.4e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-06, J_MSC=3.5e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.1, 5.3, 3.6, 4.4, 6.3, 11.7, 7.5, 5.7], mean squared curvature=[12.5, 7.8, 5.9, 5.8, 8.6, 10.0, 10.4, 10.7]
fun_coils_simple#29 - J=1.3e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-06, J_MSC=3.1e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.4, 6.2, 12.2, 7.5, 5.9], mean squared curvature=[12.3, 7.8, 5.9, 5.8, 8.5, 10.1, 10.4, 10.8]
fun_coils_simple#30 - J=1.3e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-08, J_MSC=2.6e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[6.8, 5.3, 3.6, 4.4, 6.2, 10.3, 7.2, 7.7], mean squared curvature=[12.0, 7.8, 5.9, 5.8, 8.5, 9.4, 10.3, 11.0]
fun_coils_simple#31 - J=1.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.3e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[6.6, 5.3, 3.6, 4.4, 6.1, 9.3, 6.8, 7.0], mean squared curvature=[11.9, 7.8, 5.9, 5.8, 8.4, 9.2, 10.2, 11.0]
fun_coils_simple#32 - J=1.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[6.6, 5.3, 3.6, 4.4, 6.1, 8.6, 6.6, 6.4], mean squared curvature=[11.8, 7.8, 5.9, 5.8, 8.4, 9.2, 10.2, 10.8]
fun_coils_simple#33 - J=1.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[6.4, 5.3, 3.6, 4.4, 6.1, 8.3, 6.5, 6.4], mean squared curvature=[11.6, 7.8, 5.9, 5.8, 8.3, 9.2, 10.2, 10.8]
fun_coils_simple#34 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-04, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[6.3, 5.3, 3.6, 4.4, 6.1, 9.1, 6.5, 6.8], mean squared curvature=[11.4, 7.8, 5.9, 5.8, 8.3, 9.2, 10.3, 10.7]
fun_coils_simple#35 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.21 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-08, J_MSC=9.3e-05, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[6.0, 5.3, 3.6, 4.4, 6.0, 10.3, 6.4, 7.1], mean squared curvature=[11.2, 7.8, 5.9, 5.8, 8.2, 9.4, 10.2, 10.6]
fun_coils_simple#36 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-06, J_MSC=7.1e-05, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[5.7, 5.3, 3.6, 4.4, 6.0, 12.4, 6.3, 7.6], mean squared curvature=[10.9, 7.8, 5.9, 5.8, 8.2, 10.2, 10.1, 10.7]
fun_coils_simple#37 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-06, J_MSC=4.8e-05, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[5.7, 5.3, 3.6, 4.4, 6.0, 11.4, 6.2, 6.9], mean squared curvature=[10.9, 7.8, 5.9, 5.8, 8.2, 9.7, 10.0, 10.3]
fun_coils_simple#38 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-06, J_MSC=3.6e-05, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[5.5, 5.3, 3.6, 4.4, 6.0, 12.1, 6.2, 6.9], mean squared curvature=[10.8, 7.8, 5.9, 5.8, 8.2, 10.0, 10.1, 10.3]
fun_coils_simple#39 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=7.2e-06, J_MSC=1.9e-05, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[5.1, 5.4, 3.6, 4.4, 6.0, 13.1, 6.4, 6.6], mean squared curvature=[10.5, 7.8, 5.9, 5.8, 8.1, 10.2, 10.2, 10.1]
fun_coils_simple#40 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-06, J_MSC=1.0e-05, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[4.8, 5.4, 3.6, 4.4, 5.9, 12.2, 6.9, 6.2], mean squared curvature=[10.3, 7.8, 5.9, 5.8, 8.1, 9.5, 10.3, 10.2]
fun_coils_simple#41 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-06, J_MSC=3.9e-06, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[4.7, 5.4, 3.6, 4.3, 5.9, 12.0, 7.0, 6.0], mean squared curvature=[10.3, 7.8, 5.9, 5.8, 8.1, 9.4, 10.0, 10.1]
fun_coils_simple#42 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-06, J_MSC=2.2e-06, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[4.6, 5.4, 3.6, 4.3, 5.9, 12.0, 7.2, 6.0], mean squared curvature=[10.2, 7.9, 5.9, 5.8, 8.0, 9.4, 10.0, 10.0]
fun_coils_simple#43 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-06, J_MSC=3.9e-07, J_ALS=9.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[4.5, 5.4, 3.6, 4.3, 5.9, 12.0, 7.5, 6.0], mean squared curvature=[10.1, 7.9, 5.9, 5.8, 8.0, 9.4, 10.0, 10.0]
fun_coils_simple#44 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=7.4e-07, J_MSC=1.2e-08, J_ALS=9.6e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1, 3.1])=24.2, curvature=[4.6, 5.4, 3.6, 4.3, 6.0, 11.4, 7.6, 5.6], mean squared curvature=[10.0, 7.9, 5.9, 5.8, 8.1, 9.1, 10.0, 9.9]
